home_team,home_score,away_team,away_score,game_date,game_time,timezone,season,week,game_id,score_diff,is_dome,is_primetime,moon_phase,home_planet_strength,away_planet_strength,home_zodiac_strength,away_zodiac_strength,beneficial_aspects,malefic_aspects,home_nakshatra_score,away_nakshatra_score,planetary_alignment
JAX,13,DEN,23,2021-09-19,13:00,US/Eastern,2021,0,401326132,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,34,MIN,33,2021-09-19,13:05,US/Arizona,2021,0,401326357,1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,48,ATL,25,2021-09-19,16:05,US/Eastern,2021,0,401326358,23,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,17,DAL,20,2021-09-19,13:25,US/Pacific,2021,0,401326359,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,30,TEN,33,2021-09-19,13:25,US/Pacific,2021,0,401326360,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,36,KC,35,2021-09-19,20:20,US/Eastern,2021,0,401326361,1,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,35,DET,17,2021-09-20,19:15,US/Central,2021,0,401326362,18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,9,CAR,24,2021-09-23,19:20,US/Central,2021,0,401326363,-15,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,43,WSH,21,2021-09-26,13:00,US/Eastern,2021,0,401326364,22,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,26,CHI,6,2021-09-26,13:00,US/Eastern,2021,0,401326365,20,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,17,BAL,19,2021-09-26,13:00,US/Eastern,2021,0,401326366,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,25,IND,16,2021-09-26,12:00,US/Central,2021,0,401326372,9,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,24,LAC,30,2021-09-26,12:00,US/Central,2021,0,401326368,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,13,NO,28,2021-09-26,13:00,US/Eastern,2021,0,401326369,-15,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,14,ATL,17,2021-09-26,13:00,US/Eastern,2021,0,401326370,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,10,CIN,24,2021-09-26,13:00,US/Eastern,2021,0,401326371,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,19,ARI,31,2021-09-26,13:00,US/Eastern,2021,0,401326367,-12,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,26,NYJ,0,2021-09-26,14:05,US/Mountain,2021,0,401326373,26,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LV,31,MIA,28,2021-09-26,13:05,US/Pacific,2021,0,401326374,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,34,TB,24,2021-09-26,16:25,US/Eastern,2021,0,401326375,10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,30,SEA,17,2021-09-26,15:25,US/Central,2021,0,401326376,13,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,28,GB,30,2021-09-26,17:20,US/Pacific,2021,0,401326377,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,41,PHI,21,2021-09-27,19:15,US/Central,2021,0,401326378,20,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,24,JAX,21,2021-09-30,20:20,US/Eastern,2021,0,401326379,3,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,30,WSH,34,2021-10-03,13:00,US/Eastern,2021,0,401326380,-4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,40,HOU,0,2021-10-03,13:00,US/Eastern,2021,0,401326381,40,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,24,DET,14,2021-10-03,12:00,US/Central,2021,0,401326382,10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,36,CAR,28,2021-10-03,12:00,US/Central,2021,0,401326383,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,17,IND,27,2021-10-03,13:00,US/Eastern,2021,0,401326384,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,7,CLE,14,2021-10-03,12:00,US/Central,2021,0,401326385,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,21,NYG,27,2021-10-03,12:00,US/Central,2021,0,401326386,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,27,TEN,24,2021-10-03,13:00,US/Eastern,2021,0,401326387,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,30,KC,42,2021-10-03,13:00,US/Eastern,2021,0,401326388,-12,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,20,ARI,37,2021-10-03,16:05,US/Eastern,2021,0,401326389,-17,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,21,SEA,28,2021-10-03,13:05,US/Pacific,2021,0,401326390,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,7,BAL,23,2021-10-03,14:25,US/Mountain,2021,0,401326391,-16,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,27,PIT,17,2021-10-03,15:25,US/Central,2021,0,401326392,10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,17,TB,19,2021-10-03,20:20,US/Eastern,2021,0,401326393,-2,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,28,LV,14,2021-10-04,17:50,US/Pacific,2021,0,401326394,14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,17,LAR,26,2021-10-07,17:20,US/Pacific,2021,0,401326395,-9,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,27,NYJ,20,2021-10-10,09:30,US/Eastern,2021,0,401326324,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,22,GB,25,2021-10-10,13:00,US/Eastern,2021,0,401326397,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,19,DET,17,2021-10-10,12:00,US/Central,2021,0,401326400,2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,27,DEN,19,2021-10-10,13:00,US/Eastern,2021,0,401326401,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,45,MIA,17,2021-10-10,13:00,US/Eastern,2021,0,401326402,28,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,22,NO,33,2021-10-10,13:00,US/Eastern,2021,0,401326403,-11,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,18,PHI,21,2021-10-10,13:00,US/Eastern,2021,0,401326396,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,19,TEN,37,2021-10-10,13:00,US/Eastern,2021,0,401326399,-18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,22,NE,25,2021-10-10,12:00,US/Central,2021,0,401326398,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LV,9,CHI,20,2021-10-10,13:05,US/Pacific,2021,0,401326405,-11,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,47,CLE,42,2021-10-10,13:05,US/Pacific,2021,0,401326404,5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,44,NYG,20,2021-10-10,15:25,US/Central,2021,0,401326407,24,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,17,SF,10,2021-10-10,13:25,US/Arizona,2021,0,401326406,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,20,BUF,38,2021-10-10,19:20,US/Central,2021,0,401326408,-18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,31,IND,25,2021-10-11,20:15,US/Eastern,2021,0,401326409,6,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,22,TB,28,2021-10-14,20:20,US/Eastern,2021,0,401326410,-6,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,23,MIA,20,2021-10-17,09:30,US/Eastern,2021,0,401326325,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,14,GB,24,2021-10-17,12:00,US/Central,2021,0,401326413,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,11,CIN,34,2021-10-17,13:00,US/Eastern,2021,0,401326414,-23,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,31,HOU,3,2021-10-17,13:00,US/Eastern,2021,0,401326415,28,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,11,LAR,38,2021-10-17,13:00,US/Eastern,2021,0,401326416,-27,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,13,KC,31,2021-10-17,13:00,US/Eastern,2021,0,401326417,-18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,28,MIN,34,2021-10-17,13:00,US/Eastern,2021,0,401326412,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,34,LAC,6,2021-10-17,13:00,US/Eastern,2021,0,401326411,28,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,14,ARI,37,2021-10-17,16:05,US/Eastern,2021,0,401326418,-23,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,24,LV,34,2021-10-17,14:25,US/Mountain,2021,0,401326419,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,29,DAL,35,2021-10-17,16:25,US/Eastern,2021,0,401326420,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,23,SEA,20,2021-10-17,20:20,US/Eastern,2021,0,401326421,3,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,34,BUF,31,2021-10-18,19:15,US/Central,2021,0,401326422,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,17,DEN,14,2021-10-21,20:20,US/Eastern,2021,0,401326423,3,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,24,WSH,10,2021-10-24,12:00,US/Central,2021,0,401326425,14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,27,KC,3,2021-10-24,12:00,US/Central,2021,0,401326429,24,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,28,ATL,30,2021-10-24,13:00,US/Eastern,2021,0,401326426,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,54,NYJ,13,2021-10-24,13:00,US/Eastern,2021,0,401326427,41,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,25,CAR,3,2021-10-24,13:00,US/Eastern,2021,0,401326428,22,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,17,CIN,41,2021-10-24,13:00,US/Eastern,2021,0,401326424,-24,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LV,33,PHI,22,2021-10-24,13:05,US/Pacific,2021,0,401326431,11,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,28,DET,19,2021-10-24,16:05,US/Eastern,2021,0,401326430,9,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,31,HOU,5,2021-10-24,13:25,US/Arizona,2021,0,401326432,26,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,38,CHI,3,2021-10-24,16:25,US/Eastern,2021,0,401326433,35,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,18,IND,30,2021-10-24,17:20,US/Pacific,2021,0,401326434,-12,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,10,NO,13,2021-10-25,17:15,US/Pacific,2021,0,401326435,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,21,GB,24,2021-10-28,17:20,US/Arizona,2021,0,401326436,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,13,CAR,19,2021-10-31,13:00,US/Eastern,2021,0,401326437,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,26,MIA,11,2021-10-31,13:00,US/Eastern,2021,0,401326438,15,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,22,SF,33,2021-10-31,12:00,US/Central,2021,0,401326439,-11,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,10,PIT,15,2021-10-31,13:00,US/Eastern,2021,0,401326440,-5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,6,PHI,44,2021-10-31,13:00,US/Eastern,2021,0,401326441,-38,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,31,TEN,34,2021-10-31,13:00,US/Eastern,2021,0,401326443,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,34,CIN,31,2021-10-31,13:00,US/Eastern,2021,0,401326444,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,22,LAR,38,2021-10-31,12:00,US/Central,2021,0,401326442,-16,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,24,NE,27,2021-10-31,13:05,US/Pacific,2021,0,401326445,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,31,JAX,7,2021-10-31,13:05,US/Pacific,2021,0,401326446,24,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,17,WSH,10,2021-10-31,14:25,US/Mountain,2021,0,401326447,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,36,TB,27,2021-10-31,15:25,US/Central,2021,0,401326448,9,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,16,DAL,20,2021-10-31,19:20,US/Central,2021,0,401326449,-4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,20,NYG,17,2021-11-01,19:15,US/Central,2021,0,401326450,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,45,NYJ,30,2021-11-04,20:20,US/Eastern,2021,0,401326451,15,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,16,CLE,41,2021-11-07,13:00,US/Eastern,2021,0,401326454,-25,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,16,DEN,30,2021-11-07,12:00,US/Central,2021,0,401326455,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,17,HOU,9,2021-11-07,13:00,US/Eastern,2021,0,401326457,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,25,ATL,27,2021-11-07,12:00,US/Central,2021,0,401326458,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,23,LV,16,2021-11-07,13:00,US/Eastern,2021,0,401326459,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,6,NE,24,2021-11-07,13:00,US/Eastern,2021,0,401326453,-18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,9,BUF,6,2021-11-07,13:00,US/Eastern,2021,0,401326456,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,34,MIN,31,2021-11-07,13:00,US/Eastern,2021,0,401326452,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,24,LAC,27,2021-11-07,16:05,US/Eastern,2021,0,401326460,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,13,GB,7,2021-11-07,15:25,US/Central,2021,0,401326461,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,17,ARI,31,2021-11-07,13:25,US/Pacific,2021,0,401326462,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,16,TEN,28,2021-11-07,20:20,US/Eastern,2021,0,401326463,-12,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,29,CHI,27,2021-11-08,20:15,US/Eastern,2021,0,401326464,2,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,22,BAL,10,2021-11-11,20:20,US/Eastern,2021,0,401326465,12,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,43,ATL,3,2021-11-14,12:00,US/Central,2021,0,401326466,40,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,23,NO,21,2021-11-14,12:00,US/Central,2021,0,401326471,2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,23,JAX,17,2021-11-14,13:00,US/Eastern,2021,0,401326467,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,45,CLE,7,2021-11-14,13:00,US/Eastern,2021,0,401326468,38,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,17,BUF,45,2021-11-14,13:00,US/Eastern,2021,0,401326469,-28,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,16,DET,16,2021-11-14,13:00,US/Eastern,2021,0,401326470,0,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,29,TB,19,2021-11-14,13:00,US/Eastern,2021,0,401326472,10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,10,CAR,34,2021-11-14,14:05,US/Arizona,2021,0,401326473,-24,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,20,MIN,27,2021-11-14,13:05,US/Pacific,2021,0,401326474,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,13,PHI,30,2021-11-14,14:25,US/Mountain,2021,0,401326475,-17,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,17,SEA,0,2021-11-14,15:25,US/Central,2021,0,401326476,17,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LV,14,KC,41,2021-11-14,17:20,US/Pacific,2021,0,401326477,-27,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,31,LAR,10,2021-11-15,17:15,US/Pacific,2021,0,401326478,21,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,0,NE,25,2021-11-18,20:20,US/Eastern,2021,0,401326479,-25,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,15,IND,41,2021-11-21,13:00,US/Eastern,2021,0,401326480,-26,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,13,BAL,16,2021-11-21,12:00,US/Central,2021,0,401326482,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,13,DET,10,2021-11-21,13:00,US/Eastern,2021,0,401326483,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,13,HOU,22,2021-11-21,12:00,US/Central,2021,0,401326488,-9,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,34,GB,31,2021-11-21,12:00,US/Central,2021,0,401326485,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,17,MIA,24,2021-11-21,13:00,US/Eastern,2021,0,401326486,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,40,NO,29,2021-11-21,13:00,US/Eastern,2021,0,401326487,11,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,21,WSH,27,2021-11-21,13:00,US/Eastern,2021,0,401326481,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,10,SF,30,2021-11-21,13:00,US/Eastern,2021,0,401326484,-20,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LV,13,CIN,32,2021-11-21,13:05,US/Pacific,2021,0,401326489,-19,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,19,DAL,9,2021-11-21,15:25,US/Central,2021,0,401326490,10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,13,ARI,23,2021-11-21,13:25,US/Pacific,2021,0,401326491,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,41,PIT,37,2021-11-21,17:20,US/Pacific,2021,0,401326492,4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,30,NYG,10,2021-11-22,20:15,US/Eastern,2021,0,401326493,20,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,14,CHI,16,2021-11-25,12:30,US/Eastern,2021,0,401326494,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,33,LV,36,2021-11-25,15:30,US/Central,2021,0,401326495,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,6,BUF,31,2021-11-25,19:20,US/Central,2021,0,401326496,-25,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,41,PIT,10,2021-11-28,13:00,US/Eastern,2021,0,401326497,31,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,31,TB,38,2021-11-28,13:00,US/Eastern,2021,0,401326499,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,33,CAR,10,2021-11-28,13:00,US/Eastern,2021,0,401326501,23,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,36,TEN,13,2021-11-28,13:00,US/Eastern,2021,0,401326502,23,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,13,PHI,7,2021-11-28,13:00,US/Eastern,2021,0,401326503,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,14,ATL,21,2021-11-28,13:00,US/Eastern,2021,0,401326500,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,14,NYJ,21,2021-11-28,12:00,US/Central,2021,0,401326498,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,28,LAC,13,2021-11-28,14:05,US/Mountain,2021,0,401326504,15,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,36,LAR,28,2021-11-28,15:25,US/Central,2021,0,401326505,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,34,MIN,26,2021-11-28,13:25,US/Pacific,2021,0,401326506,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,16,CLE,10,2021-11-28,20:20,US/Eastern,2021,0,401326507,6,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,17,SEA,15,2021-11-29,20:15,US/Eastern,2021,0,401326508,2,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,17,DAL,27,2021-12-02,19:20,US/Central,2021,0,401326509,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,17,TB,30,2021-12-05,13:00,US/Eastern,2021,0,401326510,-13,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,22,ARI,33,2021-12-05,12:00,US/Central,2021,0,401326511,-11,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,22,LAC,41,2021-12-05,13:00,US/Eastern,2021,0,401326512,-19,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,29,MIN,27,2021-12-05,13:00,US/Eastern,2021,0,401326513,2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,20,NYG,9,2021-12-05,13:00,US/Eastern,2021,0,401326516,11,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,18,PHI,33,2021-12-05,13:00,US/Eastern,2021,0,401326517,-15,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,0,IND,31,2021-12-05,12:00,US/Central,2021,0,401326514,-31,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LV,15,WSH,17,2021-12-05,13:05,US/Pacific,2021,0,401326518,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,37,JAX,7,2021-12-05,16:05,US/Eastern,2021,0,401326519,30,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,20,BAL,19,2021-12-05,16:25,US/Eastern,2021,0,401326520,1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,30,SF,23,2021-12-05,13:25,US/Pacific,2021,0,401326521,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,22,DEN,9,2021-12-05,19:20,US/Central,2021,0,401326515,13,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,10,NE,14,2021-12-06,20:15,US/Eastern,2021,0,401326522,-4,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,36,PIT,28,2021-12-09,19:20,US/Central,2021,0,401326523,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,24,BAL,22,2021-12-12,13:00,US/Eastern,2021,0,401326526,2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,20,JAX,0,2021-12-12,12:00,US/Central,2021,0,401326530,20,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
