game_datetime,home_team,away_team,home_team_score,away_team_score,home_team_win_pct,away_team_win_pct,home_team_points_per_game,away_team_points_per_game,home_team_points_allowed_per_game,away_team_points_allowed_per_game,stadium_latitude,stadium_longitude
2022-10-16,LA,CAR,24.0,10.0,0.5849056603773585,1.0,25.528301886792452,34.0,20.962264150943398,30.0,0,0
2022-10-16,SEA,ARI,19.0,9.0,0.5882352941176471,0.5142857142857142,25.862745098039216,24.285714285714285,21.392156862745097,27.714285714285715,0,0
2022-10-16,KC,BUF,20.0,24.0,0.5,0.5,24.55263157894737,27.75,27.55263157894737,30.0,0,0
2022-10-16,PHI,DAL,26.0,17.0,0.5652173913043478,0.5185185185185185,26.695652173913043,25.666666666666668,28.0,28.62962962962963,0,0
2022-10-17,LAC,DEN,19.0,16.0,0.5294117647058824,0.5135135135135135,24.323529411764707,24.43243243243243,27.676470588235293,27.486486486486488,0,0
2022-10-20,ARI,NO,42.0,34.0,0.5142857142857142,1.0,24.285714285714285,34.0,27.714285714285715,27.0,0,0
2022-10-23,BAL,CLE,23.0,20.0,0.5294117647058824,0.5,27.470588235294116,24.433333333333334,29.705882352941178,28.4,0,0
2022-10-23,CAR,TB,21.0,3.0,1.0,0.5,34.0,28.5,30.0,32.833333333333336,0,0
2022-10-23,CIN,ATL,35.0,17.0,0.5,0.5454545454545454,25.26923076923077,26.545454545454547,28.46153846153846,29.0,0,0
2022-10-23,DAL,DET,24.0,6.0,0.5185185185185185,0.6060606060606061,25.666666666666668,27.151515151515152,28.62962962962963,22.21212121212121,0,0
2022-10-23,JAX,NYG,17.0,23.0,0.5714285714285714,0.5416666666666666,26.214285714285715,26.25,21.952380952380953,27.791666666666668,0,0
2022-10-23,TEN,IND,19.0,10.0,0.5,0.53125,24.22222222222222,24.15625,27.61111111111111,27.65625,0,0
2022-10-23,WAS,GB,23.0,21.0,0.5,0.6,25.285714285714285,26.885714285714286,28.214285714285715,22.114285714285714,0,0
2022-10-23,DEN,NYJ,9.0,16.0,0.5135135135135135,0.5833333333333334,24.43243243243243,26.916666666666668,27.486486486486488,28.916666666666668,0,0
2022-10-23,LV,HOU,38.0,20.0,0.5,0.5833333333333334,24.55263157894737,26.145833333333332,27.55263157894737,21.6875,0,0
2022-10-23,LAC,SEA,23.0,37.0,0.5294117647058824,0.5882352941176471,24.323529411764707,25.862745098039216,27.676470588235293,21.392156862745097,0,0
2022-10-23,SF,KC,23.0,44.0,0.5818181818181818,0.5,25.527272727272727,24.55263157894737,20.98181818181818,27.55263157894737,0,0
2022-10-23,MIA,PIT,16.0,10.0,0.5789473684210527,0.5555555555555556,27.57894736842105,27.38888888888889,28.94736842105263,29.0,0,0
2022-10-24,NE,CHI,14.0,33.0,0.6666666666666666,0.5238095238095238,29.333333333333332,26.047619047619047,30.0,28.476190476190474,0,0
2022-10-27,TB,BAL,22.0,27.0,0.5,0.5294117647058824,28.5,27.470588235294116,32.833333333333336,29.705882352941178,0,0
2022-10-30,JAX,DEN,17.0,21.0,0.5714285714285714,0.5135135135135135,26.214285714285715,24.43243243243243,21.952380952380953,27.486486486486488,0,0
2022-10-30,ATL,CAR,37.0,34.0,0.5454545454545454,1.0,26.545454545454547,34.0,29.0,30.0,0,0
2022-10-30,DAL,CHI,49.0,29.0,0.5185185185185185,0.5238095238095238,25.666666666666668,26.047619047619047,28.62962962962963,28.476190476190474,0,0
2022-10-30,DET,MIA,27.0,31.0,0.6060606060606061,0.5789473684210527,27.151515151515152,27.57894736842105,22.21212121212121,28.94736842105263,0,0
2022-10-30,MIN,ARI,34.0,26.0,0.5813953488372093,0.5142857142857142,26.3953488372093,24.285714285714285,22.046511627906977,27.714285714285715,0,0
2022-10-30,NO,LV,24.0,0.0,1.0,0.5128205128205128,34.0,24.897435897435898,27.0,27.358974358974358,0,0
2022-10-30,NYJ,NE,17.0,22.0,0.5833333333333334,0.6666666666666666,26.916666666666668,29.333333333333332,28.916666666666668,30.0,0,0
2022-10-30,PHI,PIT,35.0,13.0,0.5652173913043478,0.5555555555555556,26.695652173913043,27.38888888888889,28.0,29.0,0,0
2022-10-30,HOU,TEN,10.0,17.0,0.5128205128205128,0.5,24.897435897435898,24.22222222222222,27.358974358974358,27.61111111111111,0,0
2022-10-30,IND,WAS,16.0,17.0,0.53125,0.5,24.15625,25.285714285714285,27.65625,28.214285714285715,0,0
2022-10-30,LA,SF,14.0,31.0,0.5849056603773585,0.5714285714285714,25.528301886792452,25.482142857142858,20.962264150943398,21.392857142857142,0,0
2022-10-30,SEA,NYG,27.0,13.0,0.5882352941176471,0.5416666666666666,25.862745098039216,26.25,21.392156862745097,27.791666666666668,0,0
2022-10-30,BUF,GB,27.0,17.0,0.5,0.6,27.75,26.885714285714286,30.0,22.114285714285714,0,0
2022-10-31,CLE,CIN,32.0,13.0,0.5,0.5,24.433333333333334,25.26923076923077,28.4,28.46153846153846,0,0
2022-11-03,HOU,PHI,17.0,29.0,0.5128205128205128,0.5652173913043478,24.897435897435898,26.695652173913043,27.358974358974358,28.0,0,0
2022-11-06,ATL,LAC,17.0,20.0,0.5454545454545454,0.5294117647058824,26.545454545454547,24.323529411764707,29.0,27.676470588235293,0,0
2022-11-06,CHI,MIA,32.0,35.0,0.5238095238095238,0.5789473684210527,26.047619047619047,27.57894736842105,28.476190476190474,28.94736842105263,0,0
2022-11-06,CIN,CAR,42.0,21.0,0.5,1.0,25.26923076923077,34.0,28.46153846153846,30.0,0,0
2022-11-06,DET,GB,15.0,9.0,0.6060606060606061,0.6,27.151515151515152,26.885714285714286,22.21212121212121,22.114285714285714,0,0
2022-11-06,JAX,LV,27.0,20.0,0.5714285714285714,0.5,26.214285714285715,24.275,21.952380952380953,27.275,0,0
2022-11-06,NE,IND,26.0,3.0,0.6666666666666666,0.53125,29.333333333333332,24.15625,30.0,27.65625,0,0
2022-11-06,NYJ,BUF,20.0,17.0,0.5833333333333334,0.5,26.916666666666668,27.75,28.916666666666668,30.0,0,0
2022-11-06,WAS,MIN,17.0,20.0,0.5,0.5813953488372093,25.285714285714285,26.3953488372093,28.214285714285715,22.046511627906977,0,0
2022-11-06,ARI,SEA,21.0,31.0,0.5142857142857142,0.5882352941176471,24.285714285714285,25.862745098039216,27.714285714285715,21.392156862745097,0,0
2022-11-06,TB,LA,16.0,13.0,0.5,0.5789473684210527,28.5,25.57894736842105,32.833333333333336,21.263157894736842,0,0
2022-11-06,KC,TEN,20.0,17.0,0.5,0.5,24.55263157894737,24.22222222222222,27.55263157894737,27.61111111111111,0,0
2022-11-07,NO,BAL,13.0,27.0,0.5,0.5294117647058824,24.275,27.470588235294116,27.275,29.705882352941178,0,0
2022-11-10,CAR,ATL,25.0,15.0,1.0,0.5454545454545454,34.0,26.545454545454547,30.0,29.0,0,0
2022-11-13,TB,SEA,21.0,16.0,0.5,0.5882352941176471,28.5,25.862745098039216,32.833333333333336,21.392156862745097,0,0
2022-11-13,BUF,MIN,30.0,33.0,0.5,0.5813953488372093,27.75,26.3953488372093,30.0,22.046511627906977,0,0
2022-11-13,CHI,DET,30.0,31.0,0.5238095238095238,0.6060606060606061,26.047619047619047,27.151515151515152,28.476190476190474,22.21212121212121,0,0
2022-11-13,KC,JAX,27.0,17.0,0.5,0.4878048780487805,24.55263157894737,24.170731707317074,27.55263157894737,27.26829268292683,0,0
2022-11-13,MIA,CLE,39.0,17.0,0.5789473684210527,0.5,27.57894736842105,24.433333333333334,28.94736842105263,28.4,0,0
2022-11-13,NYG,HOU,24.0,16.0,0.5416666666666666,0.5128205128205128,26.25,24.897435897435898,27.791666666666668,27.358974358974358,0,0
2022-11-13,PIT,NO,20.0,10.0,0.5555555555555556,0.5,27.38888888888889,24.275,29.0,27.275,0,0
2022-11-13,TEN,DEN,17.0,10.0,0.5,0.5135135135135135,24.22222222222222,24.43243243243243,27.61111111111111,27.486486486486488,0,0
2022-11-13,LV,IND,20.0,25.0,0.4878048780487805,0.53125,24.170731707317074,24.15625,27.26829268292683,27.65625,0,0
2022-11-13,GB,DAL,31.0,28.0,0.6,0.5185185185185185,26.885714285714286,25.666666666666668,22.114285714285714,28.62962962962963,0,0
2022-11-13,LA,ARI,17.0,27.0,0.5789473684210527,0.5142857142857142,25.57894736842105,24.285714285714285,21.263157894736842,27.714285714285715,0,0
2022-11-13,SF,LAC,22.0,16.0,0.5789473684210527,0.5294117647058824,25.57894736842105,24.323529411764707,21.263157894736842,27.676470588235293,0,0
2022-11-14,PHI,WAS,21.0,32.0,0.5652173913043478,0.5,26.695652173913043,25.285714285714285,28.0,28.214285714285715,0,0
2022-11-17,GB,TEN,17.0,27.0,0.6,0.5,26.885714285714286,24.22222222222222,22.114285714285714,27.61111111111111,0,0
2022-11-20,ATL,CHI,27.0,24.0,0.5454545454545454,0.5238095238095238,26.545454545454547,26.047619047619047,29.0,28.476190476190474,0,0
2022-11-20,BAL,CAR,13.0,3.0,0.5294117647058824,1.0,27.470588235294116,34.0,29.705882352941178,30.0,0,0
2022-11-20,BUF,CLE,31.0,23.0,0.5,0.5,27.75,24.433333333333334,30.0,28.4,0,0
2022-11-20,HOU,WAS,10.0,23.0,0.5128205128205128,0.5,24.897435897435898,25.285714285714285,27.358974358974358,28.214285714285715,0,0
2022-11-20,IND,PHI,16.0,17.0,0.47619047619047616,0.5652173913043478,24.071428571428573,26.695652173913043,27.214285714285715,28.0,0,0
2022-11-20,NE,NYJ,10.0,3.0,0.6666666666666666,0.5833333333333334,29.333333333333332,26.916666666666668,30.0,28.916666666666668,0,0
2022-11-20,NO,LA,27.0,20.0,0.5,0.5789473684210527,24.275,25.57894736842105,27.275,21.263157894736842,0,0
2022-11-20,NYG,DET,18.0,31.0,0.5416666666666666,0.6060606060606061,26.25,27.151515151515152,27.791666666666668,22.21212121212121,0,0
2022-11-20,DEN,LV,16.0,22.0,0.5135135135135135,0.47619047619047616,24.43243243243243,24.071428571428573,27.486486486486488,27.214285714285715,0,0
2022-11-20,MIN,DAL,3.0,40.0,0.5813953488372093,0.5185185185185185,26.3953488372093,25.666666666666668,22.046511627906977,28.62962962962963,0,0
2022-11-20,PIT,CIN,30.0,37.0,0.5555555555555556,0.5,27.38888888888889,25.26923076923077,29.0,28.46153846153846,0,0
2022-11-20,LAC,KC,27.0,30.0,0.5294117647058824,0.5,24.323529411764707,24.55263157894737,27.676470588235293,27.55263157894737,0,0
2022-11-21,ARI,SF,10.0,38.0,0.5142857142857142,0.5862068965517241,24.285714285714285,25.517241379310345,27.714285714285715,21.17241379310345,0,0
2022-11-24,DET,BUF,25.0,28.0,0.6060606060606061,0.5,27.151515151515152,27.75,22.21212121212121,30.0,0,0
2022-11-24,DAL,NYG,28.0,20.0,0.5185185185185185,0.5416666666666666,25.666666666666668,26.25,28.62962962962963,27.791666666666668,0,0
2022-11-24,MIN,NE,33.0,26.0,0.5813953488372093,0.6666666666666666,26.3953488372093,29.333333333333332,22.046511627906977,30.0,0,0
2022-11-27,CAR,DEN,23.0,10.0,1.0,0.4883720930232558,34.0,24.023255813953487,30.0,26.953488372093023,0,0
2022-11-27,CLE,TB,23.0,17.0,0.5,0.5,24.433333333333334,28.5,28.4,32.833333333333336,0,0
2022-11-27,JAX,BAL,28.0,27.0,0.4878048780487805,0.5294117647058824,24.170731707317074,27.470588235294116,27.26829268292683,29.705882352941178,0,0
2022-11-27,MIA,HOU,30.0,15.0,0.5789473684210527,0.5128205128205128,27.57894736842105,24.897435897435898,28.94736842105263,27.358974358974358,0,0
2022-11-27,NYJ,CHI,31.0,10.0,0.5833333333333334,0.5238095238095238,26.916666666666668,26.047619047619047,28.916666666666668,28.476190476190474,0,0
2022-11-27,TEN,CIN,16.0,20.0,0.5,0.5,24.22222222222222,25.26923076923077,27.61111111111111,28.46153846153846,0,0
2022-11-27,WAS,ATL,19.0,13.0,0.5,0.5454545454545454,25.285714285714285,26.545454545454547,28.214285714285715,29.0,0,0
2022-11-27,ARI,LAC,24.0,25.0,0.5142857142857142,0.5294117647058824,24.285714285714285,24.323529411764707,27.714285714285715,27.676470588235293,0,0
2022-11-27,SEA,LV,34.0,40.0,0.5882352941176471,0.4883720930232558,25.862745098039216,24.023255813953487,21.392156862745097,26.953488372093023,0,0
2022-11-27,KC,LA,26.0,10.0,0.5,0.5789473684210527,24.55263157894737,25.57894736842105,27.55263157894737,21.263157894736842,0,0
2022-11-27,SF,NO,13.0,0.0,0.5932203389830508,0.5,25.728813559322035,24.275,20.983050847457626,27.275,0,0
2022-11-27,PHI,GB,40.0,33.0,0.5652173913043478,0.6,26.695652173913043,26.885714285714286,28.0,22.114285714285714,0,0
2022-11-28,IND,PIT,17.0,24.0,0.47619047619047616,0.5555555555555556,24.071428571428573,27.38888888888889,27.214285714285715,29.0,0,0
2022-12-01,NE,BUF,10.0,24.0,0.6666666666666666,0.5,29.333333333333332,27.75,30.0,30.0,0,0
2022-12-04,ATL,PIT,16.0,19.0,0.5454545454545454,0.5555555555555556,26.545454545454547,27.38888888888889,29.0,29.0,0,0
2022-12-04,BAL,DEN,10.0,9.0,0.5294117647058824,0.4883720930232558,27.470588235294116,24.023255813953487,29.705882352941178,26.953488372093023,0,0
2022-12-04,CHI,GB,19.0,28.0,0.5238095238095238,0.6,26.047619047619047,26.885714285714286,28.476190476190474,22.114285714285714,0,0
2022-12-04,DET,JAX,40.0,14.0,0.6060606060606061,0.4878048780487805,27.151515151515152,24.170731707317074,22.21212121212121,27.26829268292683,0,0
2022-12-04,HOU,CLE,14.0,27.0,0.5128205128205128,0.5,24.897435897435898,24.433333333333334,27.358974358974358,28.4,0,0
2022-12-04,MIN,NYJ,27.0,22.0,0.5813953488372093,0.5833333333333334,26.3953488372093,26.916666666666668,22.046511627906977,28.916666666666668,0,0
2022-12-04,NYG,WAS,20.0,20.0,0.5416666666666666,0.5,26.25,25.285714285714285,27.791666666666668,28.214285714285715,0,0
2022-12-04,PHI,TEN,35.0,10.0,0.5652173913043478,0.5,26.695652173913043,24.22222222222222,28.0,27.61111111111111,0,0
2022-12-04,LA,SEA,23.0,27.0,0.5789473684210527,0.5,25.57894736842105,24.386363636363637,21.263157894736842,27.113636363636363,0,0
2022-12-04,SF,MIA,33.0,17.0,0.6,0.5789473684210527,25.516666666666666,27.57894736842105,20.633333333333333,28.94736842105263,0,0
2022-12-04,CIN,KC,27.0,24.0,0.5,0.5,25.26923076923077,24.55263157894737,28.46153846153846,27.55263157894737,0,0
2022-12-04,LV,LAC,27.0,20.0,0.5,0.5294117647058824,24.386363636363637,24.323529411764707,27.113636363636363,27.676470588235293,0,0
2022-12-04,DAL,IND,54.0,19.0,0.5185185185185185,0.47619047619047616,25.666666666666668,24.071428571428573,28.62962962962963,27.214285714285715,0,0
2022-12-05,TB,NO,17.0,16.0,0.5,0.5,28.5,24.275,32.833333333333336,27.275,0,0
2022-12-08,LA,LV,17.0,16.0,0.5789473684210527,0.5111111111111111,25.57894736842105,24.444444444444443,21.263157894736842,26.955555555555556,0,0
2022-12-11,BUF,NYJ,20.0,12.0,0.5,0.5833333333333334,27.75,26.916666666666668,30.0,28.916666666666668,0,0
2022-12-11,CIN,CLE,23.0,10.0,0.5,0.5,25.26923076923077,24.433333333333334,28.46153846153846,28.4,0,0
2022-12-11,DAL,HOU,27.0,23.0,0.5185185185185185,0.5128205128205128,25.666666666666668,24.897435897435898,28.62962962962963,27.358974358974358,0,0
2022-12-11,DET,MIN,34.0,23.0,0.6060606060606061,0.5813953488372093,27.151515151515152,26.3953488372093,22.21212121212121,22.046511627906977,0,0
2022-12-11,NYG,PHI,22.0,48.0,0.5416666666666666,0.5652173913043478,26.25,26.695652173913043,27.791666666666668,28.0,0,0
2022-12-11,PIT,BAL,14.0,16.0,0.5555555555555556,0.5294117647058824,27.38888888888889,27.470588235294116,29.0,29.705882352941178,0,0
2022-12-11,TEN,JAX,22.0,36.0,0.5,0.4878048780487805,24.22222222222222,24.170731707317074,27.61111111111111,27.26829268292683,0,0
2022-12-11,DEN,KC,28.0,34.0,0.4883720930232558,0.5,24.023255813953487,24.55263157894737,26.953488372093023,27.55263157894737,0,0
2022-12-11,SEA,CAR,24.0,30.0,0.5,1.0,24.386363636363637,34.0,27.113636363636363,30.0,0,0
2022-12-11,SF,TB,35.0,7.0,0.6065573770491803,0.5,25.639344262295083,28.5,20.57377049180328,32.833333333333336,0,0
2022-12-11,LAC,MIA,23.0,17.0,0.5111111111111111,0.5789473684210527,24.444444444444443,27.57894736842105,26.955555555555556,28.94736842105263,0,0
2022-12-12,ARI,NE,13.0,27.0,0.5142857142857142,0.6666666666666666,24.285714285714285,29.333333333333332,27.714285714285715,30.0,0,0
2022-12-15,SEA,SF,13.0,21.0,0.5,0.6129032258064516,24.386363636363637,25.79032258064516,27.113636363636363,20.35483870967742,0,0
2022-12-17,MIN,IND,39.0,36.0,0.5813953488372093,0.47619047619047616,26.3953488372093,24.071428571428573,22.046511627906977,27.214285714285715,0,0
2022-12-17,CLE,BAL,13.0,3.0,0.5,0.5294117647058824,24.433333333333334,27.470588235294116,28.4,29.705882352941178,0,0
2022-12-17,BUF,MIA,32.0,29.0,0.5,0.5789473684210527,27.75,27.57894736842105,30.0,28.94736842105263,0,0
2022-12-18,CAR,PIT,16.0,24.0,1.0,0.5555555555555556,34.0,27.38888888888889,30.0,29.0,0,0
2022-12-18,CHI,PHI,20.0,25.0,0.5238095238095238,0.5652173913043478,26.047619047619047,26.695652173913043,28.476190476190474,28.0,0,0
2022-12-18,HOU,KC,24.0,30.0,0.5128205128205128,0.5,24.897435897435898,24.55263157894737,27.358974358974358,27.55263157894737,0,0
2022-12-18,JAX,DAL,40.0,34.0,0.4878048780487805,0.5185185185185185,24.170731707317074,25.666666666666668,27.26829268292683,28.62962962962963,0,0
2022-12-18,NO,ATL,21.0,18.0,0.5,0.5454545454545454,24.275,26.545454545454547,27.275,29.0,0,0
2022-12-18,NYJ,DET,17.0,20.0,0.5833333333333334,0.6060606060606061,26.916666666666668,27.151515151515152,28.916666666666668,22.21212121212121,0,0
2022-12-18,DEN,ARI,24.0,15.0,0.4883720930232558,0.5142857142857142,24.023255813953487,24.285714285714285,26.953488372093023,27.714285714285715,0,0
2022-12-18,LV,NE,30.0,24.0,0.5,0.6666666666666666,24.26086956521739,29.333333333333332,26.73913043478261,30.0,0,0
2022-12-18,LAC,TEN,17.0,14.0,0.5111111111111111,0.5,24.444444444444443,24.22222222222222,26.955555555555556,27.61111111111111,0,0
2022-12-18,TB,CIN,23.0,34.0,0.5,0.5,28.5,25.26923076923077,32.833333333333336,28.46153846153846,0,0
2022-12-18,WAS,NYG,12.0,20.0,0.5,0.5416666666666666,25.285714285714285,26.25,28.214285714285715,27.791666666666668,0,0
2022-12-19,GB,LA,24.0,12.0,0.6,0.5,26.885714285714286,24.26086956521739,22.114285714285714,26.73913043478261,0,0
2022-12-22,NYJ,JAX,3.0,19.0,0.5833333333333334,0.4878048780487805,26.916666666666668,24.170731707317074,28.916666666666668,27.26829268292683,0,0
2022-12-24,BAL,ATL,17.0,9.0,0.5294117647058824,0.5454545454545454,27.470588235294116,26.545454545454547,29.705882352941178,29.0,0,0
2022-12-24,CAR,DET,37.0,23.0,1.0,0.6060606060606061,34.0,27.151515151515152,30.0,22.21212121212121,0,0
2022-12-24,CHI,BUF,13.0,35.0,0.5238095238095238,0.5,26.047619047619047,27.75,28.476190476190474,30.0,0,0
2022-12-24,CLE,NO,10.0,17.0,0.5,0.5,24.433333333333334,24.275,28.4,27.275,0,0
2022-12-24,KC,SEA,24.0,10.0,0.5,0.5,24.55263157894737,24.386363636363637,27.55263157894737,27.113636363636363,0,0
2022-12-24,MIN,NYG,27.0,24.0,0.5813953488372093,0.5416666666666666,26.3953488372093,26.25,22.046511627906977,27.791666666666668,0,0
2022-12-24,NE,CIN,18.0,22.0,0.5106382978723404,0.5,24.382978723404257,25.26923076923077,26.680851063829788,28.46153846153846,0,0
2022-12-24,TEN,HOU,14.0,19.0,0.5,0.5128205128205128,24.22222222222222,24.897435897435898,27.61111111111111,27.358974358974358,0,0
2022-12-24,SF,WAS,37.0,20.0,0.6190476190476191,0.5,25.714285714285715,25.285714285714285,20.238095238095237,28.214285714285715,0,0
2022-12-24,DAL,PHI,40.0,34.0,0.5185185185185185,0.5652173913043478,25.666666666666668,26.695652173913043,28.62962962962963,28.0,0,0
2022-12-24,PIT,LV,13.0,10.0,0.5555555555555556,0.5106382978723404,27.38888888888889,24.382978723404257,29.0,26.680851063829788,0,0
2022-12-25,MIA,GB,20.0,26.0,0.5789473684210527,0.6,27.57894736842105,26.885714285714286,28.94736842105263,22.114285714285714,0,0
2022-12-25,LA,DEN,51.0,14.0,0.5,0.4883720930232558,24.26086956521739,24.023255813953487,26.73913043478261,26.953488372093023,0,0
2022-12-25,ARI,TB,16.0,19.0,0.5142857142857142,0.5,24.285714285714285,28.5,27.714285714285715,32.833333333333336,0,0
2022-12-26,IND,LAC,3.0,20.0,0.47619047619047616,0.5111111111111111,24.071428571428573,24.444444444444443,27.214285714285715,26.955555555555556,0,0
2022-12-29,TEN,DAL,13.0,27.0,0.5,0.5185185185185185,24.22222222222222,25.666666666666668,27.61111111111111,28.62962962962963,0,0
2023-01-01,ATL,ARI,20.0,19.0,0.5454545454545454,0.5142857142857142,26.545454545454547,24.285714285714285,29.0,27.714285714285715,0,0
2023-01-01,DET,CHI,41.0,10.0,0.6060606060606061,0.5238095238095238,27.151515151515152,26.047619047619047,22.21212121212121,28.476190476190474,0,0
2023-01-01,HOU,JAX,3.0,31.0,0.5128205128205128,0.4878048780487805,24.897435897435898,24.170731707317074,27.358974358974358,27.26829268292683,0,0
2023-01-01,KC,DEN,27.0,24.0,0.5,0.4883720930232558,24.55263157894737,24.023255813953487,27.55263157894737,26.953488372093023,0,0
2023-01-01,NE,MIA,23.0,21.0,0.5106382978723404,0.5789473684210527,24.382978723404257,27.57894736842105,26.680851063829788,28.94736842105263,0,0
2023-01-01,NYG,IND,38.0,10.0,0.5416666666666666,0.47619047619047616,26.25,24.071428571428573,27.791666666666668,27.214285714285715,0,0
2023-01-01,PHI,NO,10.0,20.0,0.5652173913043478,0.5,26.695652173913043,24.275,28.0,27.275,0,0
2023-01-01,TB,CAR,30.0,24.0,0.5,1.0,28.5,34.0,32.833333333333336,30.0,0,0
2023-01-01,WAS,CLE,10.0,24.0,0.5,0.5,25.285714285714285,24.433333333333334,28.214285714285715,28.4,0,0
2023-01-01,LV,SF,34.0,37.0,0.5,0.625,24.083333333333332,25.890625,26.395833333333332,20.234375,0,0
2023-01-01,SEA,NYJ,23.0,6.0,0.5,0.5833333333333334,24.386363636363637,26.916666666666668,27.113636363636363,28.916666666666668,0,0
2023-01-01,GB,MIN,41.0,17.0,0.6,0.5813953488372093,26.885714285714286,26.3953488372093,22.114285714285714,22.046511627906977,0,0
2023-01-01,LAC,LA,31.0,10.0,0.5111111111111111,0.5,24.444444444444443,24.26086956521739,26.955555555555556,26.73913043478261,0,0
2023-01-01,BAL,PIT,13.0,16.0,0.5294117647058824,0.5,27.470588235294116,24.083333333333332,29.705882352941178,26.395833333333332,0,0
2023-01-07,LV,KC,13.0,31.0,0.4897959183673469,0.5,24.285714285714285,24.55263157894737,26.612244897959183,27.55263157894737,0,0
2023-01-07,JAX,TEN,20.0,16.0,0.4878048780487805,0.5,24.170731707317074,24.22222222222222,27.26829268292683,27.61111111111111,0,0
2023-01-08,ATL,TB,30.0,17.0,0.5454545454545454,0.5,26.545454545454547,28.5,29.0,32.833333333333336,0,0
2023-01-08,BUF,NE,35.0,23.0,0.5,0.5106382978723404,27.75,24.382978723404257,30.0,26.680851063829788,0,0
2023-01-08,CHI,MIN,13.0,29.0,0.5238095238095238,0.5813953488372093,26.047619047619047,26.3953488372093,28.476190476190474,22.046511627906977,0,0
2023-01-08,CIN,BAL,27.0,16.0,0.5,0.5294117647058824,25.26923076923077,27.470588235294116,28.46153846153846,29.705882352941178,0,0
2023-01-08,IND,HOU,31.0,32.0,0.47619047619047616,0.5128205128205128,24.071428571428573,24.897435897435898,27.214285714285715,27.358974358974358,0,0
2023-01-08,MIA,NYJ,11.0,6.0,0.5789473684210527,0.5833333333333334,27.57894736842105,26.916666666666668,28.94736842105263,28.916666666666668,0,0
2023-01-08,NO,CAR,7.0,10.0,0.5,1.0,24.275,34.0,27.275,30.0,0,0
2023-01-08,PIT,CLE,28.0,14.0,0.5,0.5,24.083333333333332,24.433333333333334,26.395833333333332,28.4,0,0
2023-01-08,DEN,LAC,31.0,28.0,0.4883720930232558,0.5111111111111111,24.023255813953487,24.444444444444443,26.953488372093023,26.955555555555556,0,0
2023-01-08,PHI,NYG,22.0,16.0,0.5652173913043478,0.5416666666666666,26.695652173913043,26.25,28.0,27.791666666666668,0,0
2023-01-08,SEA,LA,19.0,16.0,0.5,0.5,24.386363636363637,24.26086956521739,27.113636363636363,26.73913043478261,0,0
2023-01-08,SF,ARI,38.0,13.0,0.4897959183673469,0.5142857142857142,24.285714285714285,24.285714285714285,26.612244897959183,27.714285714285715,0,0
2023-01-08,WAS,DAL,26.0,6.0,0.5,0.5185185185185185,25.285714285714285,25.666666666666668,28.214285714285715,28.62962962962963,0,0
2023-01-08,GB,DET,16.0,20.0,0.6,0.6060606060606061,26.885714285714286,27.151515151515152,22.114285714285714,22.21212121212121,0,0
2023-09-07,KC,DET,20.0,21.0,0.48,0.6060606060606061,24.06,27.151515151515152,26.7,22.21212121212121,0,0
2023-09-10,ATL,CAR,24.0,10.0,0.5454545454545454,1.0,26.545454545454547,34.0,29.0,30.0,0,0
2023-09-10,BAL,HOU,25.0,9.0,0.5294117647058824,0.5128205128205128,27.470588235294116,24.897435897435898,29.705882352941178,27.358974358974358,0,0
2023-09-10,CLE,CIN,24.0,3.0,0.5,0.5,24.433333333333334,25.26923076923077,28.4,28.46153846153846,0,0
2023-09-10,IND,JAX,21.0,31.0,0.47619047619047616,0.4878048780487805,24.071428571428573,24.170731707317074,27.214285714285715,27.26829268292683,0,0
2023-09-10,MIN,TB,17.0,20.0,0.5813953488372093,0.5,26.3953488372093,28.5,22.046511627906977,32.833333333333336,0,0
2023-09-10,NO,TEN,16.0,15.0,0.5,0.5,24.275,24.22222222222222,27.275,27.61111111111111,0,0
2023-09-10,PIT,SF,7.0,30.0,0.5,0.4897959183673469,24.083333333333332,24.285714285714285,26.395833333333332,26.612244897959183,0,0
2023-09-10,WAS,ARI,20.0,16.0,0.5,0.5142857142857142,25.285714285714285,24.285714285714285,28.214285714285715,27.714285714285715,0,0
2023-09-10,CHI,GB,20.0,38.0,0.5238095238095238,0.6,26.047619047619047,26.885714285714286,28.476190476190474,22.114285714285714,0,0
2023-09-10,DEN,LV,16.0,17.0,0.4883720930232558,0.48,24.023255813953487,24.06,26.953488372093023,26.7,0,0
2023-09-10,LAC,MIA,34.0,36.0,0.5111111111111111,0.5789473684210527,24.444444444444443,27.57894736842105,26.955555555555556,28.94736842105263,0,0
2023-09-10,NE,PHI,20.0,25.0,0.5106382978723404,0.5652173913043478,24.382978723404257,26.695652173913043,26.680851063829788,28.0,0,0
2023-09-10,SEA,LA,13.0,30.0,0.5,0.5,24.386363636363637,24.26086956521739,27.113636363636363,26.73913043478261,0,0
2023-09-10,NYG,DAL,0.0,40.0,0.5416666666666666,0.5185185185185185,26.25,25.666666666666668,27.791666666666668,28.62962962962963,0,0
2023-09-11,NYJ,BUF,22.0,16.0,0.5833333333333334,0.5,26.916666666666668,27.75,28.916666666666668,30.0,0,0
2023-09-14,PHI,MIN,34.0,28.0,0.5652173913043478,0.5813953488372093,26.695652173913043,26.3953488372093,28.0,22.046511627906977,0,0
2023-09-17,ATL,GB,25.0,24.0,0.5454545454545454,0.6,26.545454545454547,26.885714285714286,29.0,22.114285714285714,0,0
