game_id,season,week,game_date,venue_name,venue_indoor,venue_latitude,venue_longitude,home_team,home_score,home_record,home_win_percentage,away_team,away_score,away_record,away_win_percentage,away_firstdowns,away_firstdownspassing,away_firstdownsrushing,away_firstdownspenalty,away_thirddowneff,away_fourthdowneff,away_totaloffensiveplays,away_totalyards,away_yardsperplay,away_totaldrives,away_netpassingyards,away_completionattempts,away_yardsperpass,away_interceptions,away_sacksyardslost,away_rushingyards,away_rushingattempts,away_yardsperrushattempt,away_redzoneattempts,away_totalpenaltiesyards,away_turnovers,away_fumbleslost,away_defensivetouchdowns,away_possessiontime,spread,over_under,home_moneyline,away_moneyline,away_totalpointspergame,away_yardspergame,away_passingyardspergame,away_rushingyardspergame,away_totalpointspergameallowed,away_yardspergameallowed,away_passingyardspergameallowed,away_rushingyardspergameallowed
401127960,2019,5,2019-10-06T17:00Z,NRG Stadium,,,,HOU,53,3-2,0.0,ATL,32,1-4,0.0,31,18,11,2,10-13,0-0,67,592,8.8,10,426,28/33,12.9,0,0-0,166,34,4.9,4-5,9-89,1,1,2,31:00,,,,,,,,,,,,
401128019,2019,5,2019-10-06T20:05Z,Dignity Health Sports Park,,,,LAC,13,2-3,0.0,DEN,20,1-4,0.0,19,14,0,5,4-13,0-1,64,246,3.8,11,211,32/48,4.4,2,0-0,35,16,2.2,0-4,4-43,3,1,1,30:24,,,,,,,,,,,,
401128029,2019,5,2019-10-06T20:25Z,AT&T Stadium,,,,DAL,24,3-2,0.0,GB,34,4-1,0.0,32,19,9,4,2-8,0-0,68,563,8.3,13,441,27/44,9.4,3,3-22,122,21,5.8,1-3,11-124,3,0,0,23:17,,,,,,,,,,,,
401128053,2019,5,2019-10-07T00:20Z,GEHA Field at Arrowhead Stadium,,,,KC,13,4-1,0.0,IND,19,3-2,0.0,18,12,3,3,4-12,1-2,57,324,5.7,10,288,22/39,6.7,0,4-33,36,14,2.6,1-3,11-125,1,1,0,22:45,,,,,,,,,,,,
401128062,2019,5,2019-10-08T00:15Z,Levi's Stadium,,,,SF,31,4-0,0.0,CLE,3,2-3,0.0,22,11,10,1,6-16,1-1,71,446,6.3,13,171,20/29,5.5,0,2-10,275,40,6.9,2-3,4-34,0,0,0,37:43,,,,,,,,,,,,
401127917,2019,6,2019-10-11T00:20Z,Gillette Stadium,,,,NE,35,6-0,0.0,NYG,14,2-4,0.0,27,17,8,2,6-13,0-2,78,427,5.5,12,313,31/41,7.1,1,3-21,114,34,3.4,3-6,3-20,2,1,3,39:36,,,,,,,,,,,,
401128096,2019,6,2019-10-13T13:30Z,Tottenham Hotspur Stadium,,,,TB,26,2-4,0.0,CAR,37,4-2,0.0,23,19,3,1,5-15,1-2,75,407,5.4,16,365,30/54,6.0,5,7-35,42,14,3.0,3-4,9-70,7,2,0,28:50,,,,,,,,,,,,
401128111,2019,6,2019-10-13T17:00Z,Huntington Bank Field,,,,CLE,28,2-4,0.0,SEA,32,5-1,0.0,21,12,7,2,3-8,2-3,61,406,6.7,12,249,22/37,6.7,3,0-0,157,24,6.5,3-5,9-83,4,1,0,26:19,,,,,,,,,,,,
401128119,2019,6,2019-10-13T17:00Z,GEHA Field at Arrowhead Stadium,,,,KC,24,4-2,0.0,HOU,31,4-2,0.0,20,11,5,4,4-8,0-0,47,309,6.6,10,256,19/35,7.1,1,1-17,53,11,4.8,2-3,11-79,2,1,0,20:12,,,,,,,,,,,,
401128121,2019,6,2019-10-13T17:00Z,Hard Rock Stadium,,,,MIA,16,0-5,0.0,WSH,17,1-5,0.0,21,10,7,4,3-14,2-2,69,271,3.9,12,187,27/43,3.9,2,5-30,84,21,4.0,2-2,5-45,2,0,0,32:39,,,,,,,,,,,,
401128123,2019,6,2019-10-13T17:00Z,U.S. Bank Stadium,,,,MIN,38,4-2,0.0,PHI,20,3-3,0.0,26,14,8,4,2-10,1-1,65,447,6.9,12,325,22/29,10.8,1,1-8,122,35,3.5,3-4,4-30,2,1,0,32:04,,,,,,,,,,,,
401128116,2019,6,2019-10-13T17:00Z,EverBank Stadium,,,,JAX,6,2-4,0.0,NO,13,5-1,0.0,11,9,1,1,4-14,0-1,55,226,4.1,10,151,14/29,4.9,1,2-12,75,24,3.1,0-2,2-15,1,0,0,26:51,,,,,,,,,,,,
401128105,2019,6,2019-10-13T17:00Z,M&T Bank Stadium,,,,BAL,23,4-2,0.0,CIN,17,0-6,0.0,26,11,15,0,9-15,0-0,77,497,6.5,11,228,21/33,6.7,0,1-8,269,43,6.3,1-2,10-81,1,1,0,39:42,,,,,,,,,,,,
401128128,2019,6,2019-10-13T20:05Z,Los Angeles Memorial Coliseum,,,,LAR,7,3-3,0.0,SF,20,5-0,0.0,10,1,9,0,0-9,0-4,50,157,3.1,11,48,13/24,1.7,0,4-30,109,22,5.0,1-2,8-59,1,1,0,21:08,,,,,,,,,,,,
401128126,2019,6,2019-10-13T20:05Z,State Farm Stadium,,,,ARI,34,2-3-1,0.0,ATL,33,1-5,0.0,24,16,6,2,7-13,1-1,66,442,6.7,10,340,27/37,9.2,0,0-0,102,29,3.5,3-4,8-57,0,0,0,27:13,,,,,,,,,,,,
401128129,2019,6,2019-10-13T20:25Z,Empower Field at Mile High,,,,DEN,16,2-4,0.0,TEN,0,2-4,0.0,11,7,4,0,2-14,0-0,59,270,4.6,14,167,18/28,5.8,1,1-10,103,30,3.4,1-2,8-51,1,0,0,29:46,,,,,,,,,,,,
401128130,2019,6,2019-10-13T20:25Z,MetLife Stadium,,,,NYJ,24,1-4,0.0,DAL,22,3-3,0.0,20,13,4,3,2-10,0-0,54,382,7.1,10,326,23/32,9.6,1,2-12,56,20,2.8,2-3,8-105,1,0,0,27:57,,,,,,,,,,,,
401128131,2019,6,2019-10-14T00:20Z,Dignity Health Sports Park,,,,LAC,17,2-4,0.0,PIT,24,2-4,0.0,23,18,2,3,7-12,0-0,59,348,5.9,10,316,26/44,7.0,2,1-4,32,14,2.3,2-3,8-74,3,1,0,25:55,,,,,,,,,,,,
401128132,2019,6,2019-10-15T00:15Z,Lambeau Field,,,,GB,23,5-1,0.0,DET,22,2-2-1,0.0,22,13,4,5,4-12,0-0,69,447,6.5,10,277,24/39,6.9,1,1-6,170,29,5.9,1-4,6-48,3,2,0,33:04,,,,,,,,,,,,
401127902,2019,7,2019-10-18T00:20Z,Empower Field at Mile High,,,,DEN,6,2-5,0.0,KC,30,5-2,0.0,15,8,4,3,1-13,1-3,64,205,3.2,13,134,21/34,3.1,0,9-79,71,21,3.4,1-2,4-33,1,1,0,27:47,,,,,,,,,,,,
401127940,2019,7,2019-10-20T17:00Z,Mercedes-Benz Stadium,,,,ATL,10,1-6,0.0,LAR,37,4-3,0.0,14,12,1,1,3-12,0-0,53,224,4.2,11,186,22/33,4.9,1,5-38,38,15,2.5,1-1,5-48,3,2,0,22:51,,,,,,,,,,,,
401127942,2019,7,2019-10-20T17:00Z,Highmark Stadium,,,,BUF,31,5-1,0.0,MIA,21,0-6,0.0,17,10,5,2,3-10,0-0,51,305,6.0,10,188,16/26,6.7,0,2-14,117,23,5.1,1-2,9-83,0,0,1,26:29,,,,,,,,,,,,
401127945,2019,7,2019-10-20T17:00Z,Paycor Stadium,,,,CIN,17,0-7,0.0,JAX,27,3-4,0.0,21,12,3,6,5-12,0-0,65,291,4.5,14,258,22/43,5.7,3,2-18,33,20,1.7,2-4,6-50,4,1,0,21:43,,,,,,,,,,,,
401127947,2019,7,2019-10-20T17:00Z,Ford Field,,,,DET,30,2-3-1,0.0,MIN,42,5-2,0.0,26,21,1,4,6-11,0-1,67,433,6.5,10,352,30/45,7.5,1,2-12,81,20,4.1,4-4,8-67,1,0,0,27:50,,,,,,,,,,,,
401127949,2019,7,2019-10-20T17:00Z,Lambeau Field,,,,GB,42,6-1,0.0,OAK,24,3-3,0.0,22,15,5,2,6-10,0-0,55,481,8.7,10,421,25/31,13.2,0,1-8,60,23,2.6,3-3,3-20,0,0,0,30:24,,,,,,,,,,,,
401127951,2019,7,2019-10-20T17:00Z,Lucas Oil Stadium,,,,IND,30,4-2,0.0,HOU,23,4-3,0.0,23,18,0,5,8-16,0-1,67,383,5.7,12,321,26/40,7.8,0,1-5,62,26,2.4,4-4,6-45,1,1,0,32:52,,,,,,,,,,,,
401127974,2019,7,2019-10-20T17:00Z,MetLife Stadium,,,,NYG,21,2-5,0.0,ARI,27,3-3-1,0.0,21,14,5,2,4-12,1-3,65,263,4.0,10,156,22/35,3.6,1,8-67,107,22,4.9,1-2,6-75,3,2,1,30:01,,,,,,,,,,,,
401127977,2019,7,2019-10-20T17:00Z,Northwest Stadium,,,,WSH,0,1-6,0.0,SF,9,6-0,0.0,10,4,5,1,3-9,0-1,41,154,3.8,8,50,9/12,3.3,0,3-27,104,26,4.0,0-1,7-47,1,1,0,26:36,,,,,,,,,,,,
401127979,2019,7,2019-10-20T20:05Z,Nissan Stadium,,,,TEN,23,3-4,0.0,LAC,20,2-5,0.0,22,17,5,0,6-11,1-2,61,403,6.6,9,306,24/30,9.6,1,2-17,97,29,3.3,3-3,7-54,1,0,0,32:15,,,,,,,,,,,,
401127982,2019,7,2019-10-20T20:25Z,Soldier Field,,,,CHI,25,3-3,0.0,NO,36,6-1,0.0,16,16,0,0,2-12,1-2,63,252,4.0,14,235,34/54,4.2,0,2-16,17,7,2.4,2-2,3-10,2,2,1,22:34,,,,,,,,,,,,
401127985,2019,7,2019-10-20T20:25Z,Lumen Field,,,,SEA,16,5-2,0.0,BAL,30,5-2,0.0,20,10,8,2,10-17,0-0,68,347,5.1,10,241,20/41,5.7,1,1-0,106,26,4.1,1-4,2-18,2,1,0,30:06,,,,,,,,,,,,
401127987,2019,7,2019-10-21T00:20Z,AT&T Stadium,,,,DAL,37,4-3,0.0,PHI,10,3-4,0.0,23,12,10,1,8-14,1-1,66,402,6.1,11,213,21/27,7.1,1,3-26,189,36,5.3,3-5,6-65,1,0,0,32:22,,,,,,,,,,,,
401127894,2019,7,2019-10-22T00:15Z,MetLife Stadium,,,,NYJ,0,1-5,0.0,NE,33,7-0,0.0,12,4,4,4,2-11,0-1,53,154,2.9,13,73,11/32,2.2,4,1-13,81,20,4.1,0-2,8-60,6,2,0,21:33,,,,,,,,,,,,
401127905,2019,8,2019-10-25T00:20Z,U.S. Bank Stadium,,,,MIN,19,6-2,0.0,WSH,9,1-7,0.0,22,9,10,3,8-15,1-3,67,434,6.5,8,273,23/26,9.4,0,3-12,161,38,4.2,1-4,7-74,1,1,0,36:36,,,,,,,,,,,,
401128035,2019,8,2019-10-27T17:00Z,Mercedes-Benz Stadium,,,,ATL,20,1-7,0.0,SEA,27,6-2,0.0,30,24,4,2,3-9,1-1,71,510,7.2,10,441,39/52,8.2,1,2-19,69,17,4.1,1-3,5-40,3,2,0,30:47,,,,,,,,,,,,
401128037,2019,8,2019-10-27T17:00Z,Highmark Stadium,,,,BUF,13,5-2,0.0,PHI,31,4-4,0.0,16,9,5,2,6-15,0-2,58,253,4.4,13,155,16/34,4.1,0,4-14,98,20,4.9,1-1,8-57,1,1,0,24:03,,,,,,,,,,,,
401128039,2019,8,2019-10-27T17:00Z,Soldier Field,,,,CHI,16,3-4,0.0,LAC,17,3-5,0.0,26,9,12,5,5-14,1-1,77,388,5.0,11,226,23/35,5.8,1,4-27,162,38,4.3,1-5,5-42,2,1,0,38:00,,,,,,,,,,,,
401128042,2019,8,2019-10-27T17:00Z,Ford Field,,,,DET,31,3-3-1,0.0,NYG,26,2-6,0.0,17,13,3,1,8-14,0-0,61,375,6.1,10,316,25/32,8.8,1,4-26,59,25,2.4,1-1,7-75,2,1,2,29:13,,,,,,,,,,,,
401128048,2019,8,2019-10-27T17:00Z,Nissan Stadium,,,,TEN,27,4-4,0.0,TB,23,2-5,0.0,16,11,3,2,5-13,0-1,57,246,4.3,14,174,21/33,4.8,0,3-19,72,21,3.4,3-3,6-77,1,1,0,28:27,,,,,,,,,,,,
401128051,2019,8,2019-10-27T17:00Z,Lucas Oil Stadium,,,,IND,15,5-2,0.0,DEN,13,2-6,0.0,19,9,7,3,4-12,0-0,60,318,5.3,11,191,15/25,6.6,0,4-11,127,31,4.1,1-1,10-103,1,1,0,29:16,,,,,,,,,,,,
401127912,2019,8,2019-10-27T17:00Z,Wembley Stadium,,,,LAR,24,5-3,0.0,CIN,10,0-8,0.0,19,13,6,0,7-13,0-0,57,470,8.2,9,372,17/31,12.0,0,0-0,98,26,3.8,1-2,9-59,0,0,0,27:17,,,,,,,,,,,,
401128046,2019,8,2019-10-27T17:00Z,Caesars Superdome,,,,NO,31,7-1,0.0,ARI,9,3-4-1,0.0,28,20,8,0,7-12,0-0,72,510,7.1,12,373,34/43,8.7,1,0-0,137,29,4.7,4-6,2-15,1,0,0,37:59,,,,,,,,,,,,
401128045,2019,8,2019-10-27T17:00Z,EverBank Stadium,,,,JAX,29,4-4,0.0,NYJ,15,1-6,0.0,21,13,4,4,8-17,0-1,70,389,5.6,12,278,22/34,7.7,0,2-1,111,34,3.3,2-4,9-70,1,1,0,33:21,,,,,,,,,,,,
401128050,2019,8,2019-10-27T20:05Z,Levi's Stadium,,,,SF,51,7-0,0.0,CAR,13,4-3,0.0,24,12,10,2,5-10,0-0,63,388,6.2,15,156,18/22,6.2,1,3-19,232,38,6.1,4-5,4-31,1,0,0,33:01,,,,,,,,,,,,
401127895,2019,8,2019-10-27T20:25Z,Gillette Stadium,,,,NE,27,8-0,0.0,CLE,13,2-5,0.0,19,11,5,3,5-16,2-2,66,318,4.8,11,239,20/36,6.1,0,3-20,79,27,2.9,2-6,4-32,0,0,2,32:15,,,,,,,,,,,,
401128043,2019,8,2019-10-27T20:25Z,NRG Stadium,,,,HOU,27,5-3,0.0,OAK,24,3-4,0.0,29,17,7,5,6-14,1-1,74,388,5.2,11,258,27/39,6.1,0,3-21,130,32,4.1,3-5,7-50,0,0,0,35:53,,,,,,,,,,,,
401128073,2019,8,2019-10-28T00:20Z,GEHA Field at Arrowhead Stadium,,,,KC,24,5-3,0.0,GB,31,7-1,0.0,21,16,4,1,6-11,0-0,58,337,5.8,9,249,24/36,6.6,0,2-18,88,20,4.4,1-2,3-30,1,1,0,26:47,,,,,,,,,,,,
401128074,2019,8,2019-10-29T00:15Z,Acrisure Stadium,,,,PIT,27,3-4,0.0,MIA,14,0-7,0.0,21,12,7,2,6-13,0-1,67,394,5.9,11,236,20/36,6.2,1,2-15,158,29,5.4,1-2,9-70,1,0,0,35:18,,,,,,,,,,,,
401127908,2019,9,2019-11-01T00:20Z,State Farm Stadium,,,,ARI,25,3-5-1,0.0,SF,28,8-0,0.0,19,7,10,2,2-8,0-0,50,357,7.1,9,204,17/24,7.6,0,3-37,153,23,6.7,2-3,9-65,0,0,0,25:29,,,,,,,,,,,,
401127936,2019,9,2019-11-03T14:30Z,Wembley Stadium,,,,JAX,3,4-5,0.0,HOU,26,6-3,0.0,21,15,6,0,4-11,0-2,66,356,5.4,11,282,27/47,5.5,2,4-27,74,15,4.9,0-1,4-34,4,2,0,27:27,,,,,,,,,,,,
401128076,2019,9,2019-11-03T18:00Z,Highmark Stadium,,,,BUF,24,6-2,0.0,WSH,9,1-8,0.0,18,7,10,1,6-12,1-2,61,268,4.4,10,146,14/20,6.6,0,2-14,122,39,3.1,3-4,2-20,0,0,0,31:47,,,,,,,,,,,,
401128079,2019,9,2019-11-03T18:00Z,GEHA Field at Arrowhead Stadium,,,,KC,26,6-3,0.0,MIN,23,6-3,0.0,17,15,2,0,4-13,1-1,58,377,6.5,13,230,25/35,5.8,0,5-45,147,18,8.2,0-2,4-25,1,1,0,31:48,,,,,,,,,,,,
401128080,2019,9,2019-11-03T18:00Z,Hard Rock Stadium,,,,MIA,26,1-7,0.0,NYJ,18,1-7,0.0,22,16,3,3,6-12,0-0,64,316,4.9,12,266,24/36,6.7,0,4-22,50,24,2.1,3-4,6-51,0,0,0,31:14,,,,,,,,,,,,
401128082,2019,9,2019-11-03T18:00Z,Lincoln Financial Field,,,,PHI,22,5-4,0.0,CHI,14,3-5,0.0,26,16,7,3,8-18,1-1,78,373,4.8,12,227,26/39,5.3,0,4-12,146,35,4.2,2-4,8-75,0,0,0,40:18,,,,,,,,,,,,
401128083,2019,9,2019-11-03T18:00Z,Acrisure Stadium,,,,PIT,26,4-4,0.0,IND,24,5-3,0.0,17,11,3,3,5-13,0-1,61,273,4.5,11,183,26/35,5.1,1,1-8,90,25,3.6,1-4,5-70,2,1,2,29:28,,,,,,,,,,,,
401128078,2019,9,2019-11-03T18:00Z,Bank of America Stadium,,,,CAR,30,5-3,0.0,TEN,20,4-5,0.0,22,13,7,2,5-14,2-2,68,370,5.4,12,214,17/32,6.1,1,3-18,156,33,4.7,3-4,6-77,1,0,0,33:17,,,,,,,,,,,,
401128085,2019,9,2019-11-03T21:05Z,Oakland Coliseum,,,,OAK,31,4-4,0.0,DET,24,3-4-1,0.0,25,14,10,1,7-13,1-2,68,450,6.6,10,279,20/31,8.7,0,1-10,171,36,4.8,4-5,10-96,0,0,0,32:50,,,,,,,,,,,,
401128087,2019,9,2019-11-03T21:05Z,Lumen Field,,,,SEA,40,7-2,0.0,TB,34,2-6,0.0,31,23,4,4,2-8,0-0,68,492,7.2,13,347,29/43,7.5,0,3-31,145,22,6.6,4-6,4-45,1,1,0,28:13,,,,,,,,,,,,
401128088,2019,9,2019-11-03T21:25Z,Empower Field at Mile High,,,,DEN,24,3-6,0.0,CLE,19,2-6,0.0,13,6,5,2,3-9,0-0,43,302,7.0,11,175,12/20,7.6,0,3-18,127,20,6.4,0-0,7-55,1,1,0,24:30,,,,,,,,,,,,
401128090,2019,9,2019-11-03T21:25Z,Dignity Health Sports Park,,,,LAC,26,4-5,0.0,GB,11,7-2,0.0,24,13,11,0,5-11,1-1,68,442,6.5,9,283,21/28,9.4,0,2-11,159,38,4.2,2-5,5-45,0,0,0,35:51,,,,,,,,,,,,
401127899,2019,9,2019-11-04T01:20Z,M&T Bank Stadium,,,,BAL,37,6-2,0.0,NE,20,8-1,0.0,26,11,11,4,5-10,1-1,65,372,5.7,10,162,17/23,6.8,0,1-1,210,41,5.1,4-4,4-34,2,2,2,37:01,,,,,,,,,,,,
401128091,2019,9,2019-11-05T01:15Z,MetLife Stadium,,,,NYG,18,2-7,0.0,DAL,37,5-3,0.0,20,11,6,3,5-16,1-1,68,271,4.0,12,171,26/41,3.7,1,5-39,100,22,4.5,1-5,8-71,3,2,0,31:56,,,,,,,,,,,,
401127907,2019,10,2019-11-08T01:20Z,Oakland Coliseum,,,,OAK,26,5-4,0.0,LAC,24,4-6,0.0,18,12,3,3,4-12,1-1,55,278,5.1,10,200,21/31,5.9,0,3-18,78,21,3.7,2-4,12-97,0,0,2,25:50,,,,,,,,,,,,
401127911,2019,10,2019-11-10T18:00Z,Soldier Field,,,,CHI,20,4-5,0.0,DET,13,3-5-1,0.0,13,7,4,2,2-12,1-1,52,226,4.3,12,145,16/23,5.2,0,5-28,81,24,3.4,2-2,7-57,0,0,0,28:06,,,,,,,,,,,,
401127934,2019,10,2019-11-10T18:00Z,Paycor Stadium,,,,CIN,13,0-9,0.0,BAL,49,7-2,0.0,21,9,11,1,7-15,1-4,72,307,4.3,10,150,16/30,4.7,1,2-17,157,40,3.9,1-3,1-5,3,2,0,36:11,,,,,,,,,,,,
401127939,2019,10,2019-11-10T18:00Z,Huntington Bank Field,,,,CLE,19,3-6,0.0,BUF,16,6-3,0.0,24,15,7,2,4-11,1-2,66,368,5.6,11,221,26/38,5.5,0,2-17,147,26,5.7,2-4,4-70,0,0,0,31:46,,,,,,,,,,,,
401127981,2019,10,2019-11-10T18:00Z,Nissan Stadium,,,,TEN,35,5-5,0.0,KC,32,6-4,0.0,19,7,9,3,2-8,0-1,49,371,7.6,10,146,13/19,6.3,0,4-35,225,26,8.7,2-2,8-64,1,1,2,22:08,,,,,,,,,,,,
401127948,2019,10,2019-11-10T18:00Z,Caesars Superdome,,,,NO,9,7-2,0.0,ATL,26,2-7,0.0,18,13,4,1,3-12,0-3,63,310,4.9,10,258,33/46,5.0,0,6-46,52,11,4.7,0-3,12-90,0,0,0,26:14,,,,,,,,,,,,
401127952,2019,10,2019-11-10T18:00Z,MetLife Stadium,,,,NYJ,34,2-7,0.0,NYG,27,2-8,0.0,18,10,5,3,4-13,1-1,61,294,4.8,12,218,19/30,6.8,0,2-12,76,29,2.6,2-3,7-54,0,0,2,30:44,,,,,,,,,,,,
401127976,2019,10,2019-11-10T18:00Z,Raymond James Stadium,,,,TB,30,3-6,0.0,ARI,27,3-6-1,0.0,26,15,7,4,7-15,0-0,78,457,5.9,12,339,30/48,6.5,2,4-19,118,26,4.5,3-4,9-94,3,1,0,36:03,,,,,,,,,,,,
401127986,2019,10,2019-11-10T21:05Z,Lucas Oil Stadium,,,,IND,12,5-4,0.0,MIA,16,2-7,0.0,19,12,7,0,5-13,0-2,69,300,4.3,13,191,18/39,4.8,3,1-13,109,29,3.8,1-5,3-25,3,0,0,28:32,,,,,,,,,,,,
401127944,2019,10,2019-11-10T21:25Z,Lambeau Field,,,,GB,24,8-2,0.0,CAR,16,5-4,0.0,23,9,10,4,4-9,0-0,58,388,6.7,9,225,17/29,7.3,0,2-8,163,27,6.0,3-4,10-64,0,0,0,31:22,,,,,,,,,,,,
401127989,2019,10,2019-11-10T21:25Z,Acrisure Stadium,,,,PIT,17,5-4,0.0,LAR,12,5-4,0.0,15,10,2,3,5-16,1-1,68,273,4.0,15,231,22/38,5.6,0,3-11,42,27,1.6,1-2,13-107,2,2,2,31:40,,,,,,,,,,,,
401128041,2019,10,2019-11-11T01:20Z,AT&T Stadium,,,,DAL,24,5-4,0.0,MIN,28,7-3,0.0,24,22,0,2,9-15,0-2,70,443,6.3,9,393,28/47,8.2,1,1-4,50,22,2.3,1-3,5-39,1,0,0,26:33,,,,,,,,,,,,
401127992,2019,10,2019-11-12T01:15Z,Levi's Stadium,,,,SF,24,8-1,0.0,SEA,27,8-2,0.0,21,15,2,4,6-15,0-1,78,302,3.9,15,215,24/46,4.2,1,5-33,87,27,3.2,1-2,5-40,3,2,1,34:41,,,,,,,,,,,,
401128044,2019,11,2019-11-15T01:20Z,Huntington Bank Field,,,,CLE,21,4-6,0.0,PIT,7,5-5,0.0,17,10,6,1,6-16,0-0,68,293,4.3,15,189,17/32,5.7,0,1-4,104,35,3.0,3-3,8-121,0,0,0,33:56,,,,,,,,,,,,
401128052,2019,11,2019-11-17T18:00Z,Ford Field,,,,DET,27,3-6-1,0.0,DAL,35,6-4,0.0,19,9,8,2,6-13,0-0,57,312,5.5,11,191,15/26,6.6,0,3-18,121,28,4.3,3-3,11-89,0,0,0,29:06,,,,,,,,,,,,
401128075,2019,11,2019-11-17T18:00Z,Lucas Oil Stadium,,,,IND,33,6-4,0.0,JAX,13,4-6,0.0,23,9,12,2,4-11,1-2,63,389,6.2,11,125,15/24,4.6,1,3-23,264,36,7.3,4-5,3-20,2,1,0,33:52,,,,,,,,,,,,
401128077,2019,11,2019-11-17T18:00Z,Hard Rock Stadium,,,,MIA,20,2-8,0.0,BUF,37,7-3,0.0,19,13,3,3,4-14,1-4,65,303,4.7,14,280,32/45,5.4,0,7-43,23,13,1.8,2-3,6-44,1,1,1,29:51,,,,,,,,,,,,
401128081,2019,11,2019-11-17T18:00Z,U.S. Bank Stadium,,,,MIN,27,8-3,0.0,DEN,23,3-7,0.0,19,13,5,1,5-12,2-2,58,321,5.5,11,284,29/35,7.1,0,5-35,37,18,2.1,2-2,5-49,2,2,0,23:17,,,,,,,,,,,,
401128084,2019,11,2019-11-17T18:00Z,Raymond James Stadium,,,,TB,17,3-7,0.0,NO,34,8-2,0.0,21,14,2,5,5-13,0-1,61,334,5.5,10,298,30/51,5.6,4,2-15,36,8,4.5,1-2,7-55,4,0,0,23:00,,,,,,,,,,,,
401128086,2019,11,2019-11-17T18:00Z,Northwest Stadium,,,,WSH,17,1-9,0.0,NYJ,34,3-7,0.0,13,8,4,1,6-16,0-1,61,225,3.7,13,171,19/35,4.2,1,6-43,54,20,2.7,1-3,11-66,1,0,0,27:41,,,,,,,,,,,,
401128049,2019,11,2019-11-17T18:00Z,Bank of America Stadium,,,,CAR,3,5-5,0.0,ATL,29,3-7,0.0,17,15,2,0,2-14,3-5,70,347,5.0,11,270,31/50,4.9,4,5-55,77,15,5.1,0-2,8-68,4,0,0,28:34,,,,,,,,,,,,
401128047,2019,11,2019-11-17T18:00Z,M&T Bank Stadium,,,,BAL,41,8-2,0.0,HOU,7,6-4,0.0,25,11,12,2,5-9,0-1,64,491,7.7,11,235,20/27,8.7,0,0-0,256,37,6.9,3-5,8-65,0,0,0,36:19,,,,,,,,,,,,
401128089,2019,11,2019-11-17T21:05Z,Levi's Stadium,,,,SF,36,9-1,0.0,ARI,26,3-7-1,0.0,26,20,1,5,6-13,0-2,66,442,6.7,11,408,34/45,8.7,2,2-16,34,19,1.8,3-5,10-127,2,0,2,28:37,,,,,,,,,,,,
401128092,2019,11,2019-11-17T21:25Z,Oakland Coliseum,,,,OAK,17,6-4,0.0,CIN,10,0-10,0.0,20,12,7,1,7-15,1-1,66,386,5.8,12,273,25/29,8.5,1,3-19,113,34,3.3,2-4,7-42,2,1,0,35:22,,,,,,,,,,,,
401127897,2019,11,2019-11-17T21:25Z,Lincoln Financial Field,,,,PHI,10,5-5,0.0,NE,17,9-1,0.0,21,11,5,5,3-13,0-1,66,255,3.9,13,174,20/40,3.9,0,5-40,81,21,3.9,1-2,7-39,1,1,0,31:35,,,,,,,,,,,,
401128133,2019,11,2019-11-18T01:20Z,Los Angeles Memorial Coliseum,,,,LAR,17,6-4,0.0,CHI,7,4-6,0.0,13,6,7,0,3-10,0-0,52,283,5.4,13,173,11/18,9.6,1,0-0,110,34,3.2,2-3,6-34,2,1,0,27:16,,,,,,,,,,,,
401128134,2019,11,2019-11-19T01:15Z,Estadio Azteca,,,,LAC,17,4-7,0.0,KC,24,7-4,0.0,23,14,6,3,5-15,1-1,73,438,6.0,12,345,28/52,6.4,4,2-8,93,19,4.9,1-4,9-60,4,0,0,31:02,,,,,,,,,,,,
401127865,2019,12,2019-11-22T01:20Z,NRG Stadium,,,,HOU,20,7-4,0.0,IND,17,6-5,0.0,16,11,5,0,6-12,0-2,55,396,7.2,9,297,19/30,9.6,1,1-1,99,24,4.1,0-2,4-27,1,0,0,26:43,,,,,,,,,,,,
401127870,2019,12,2019-11-24T18:00Z,Mercedes-Benz Stadium,,,,ATL,22,3-8,0.0,TB,35,4-7,0.0,22,14,5,3,4-16,2-3,80,337,4.2,13,280,28/55,4.6,1,6-46,57,19,3.0,1-4,7-60,2,1,0,31:38,,,,,,,,,,,,
401127872,2019,12,2019-11-24T18:00Z,Highmark Stadium,,,,BUF,20,8-3,0.0,DEN,3,3-8,0.0,22,8,13,1,8-16,0-0,73,424,5.8,11,180,15/25,6.9,1,1-5,244,47,5.2,1-3,12-90,1,0,0,35:04,,,,,,,,,,,,
401127914,2019,12,2019-11-24T18:00Z,Soldier Field,,,,CHI,19,5-6,0.0,NYG,14,2-9,0.0,20,14,5,1,4-15,0-0,69,335,4.9,13,270,25/41,6.3,2,2-8,65,26,2.5,1-4,6-40,2,0,0,33:11,,,,,,,,,,,,
401127918,2019,12,2019-11-24T18:00Z,Paycor Stadium,,,,CIN,10,0-11,0.0,PIT,16,6-5,0.0,11,5,2,4,2-12,0-0,51,244,4.8,13,158,12/26,5.3,0,4-34,86,21,4.1,1-2,7-79,2,2,0,25:20,,,,,,,,,,,,
401127919,2019,12,2019-11-24T18:00Z,Huntington Bank Field,,,,CLE,41,5-6,0.0,MIA,24,2-9,0.0,30,15,9,6,4-8,0-0,67,467,7.0,11,320,24/34,9.1,1,1-7,147,32,4.6,4-5,7-70,1,0,0,36:06,,,,,,,,,,,,
