game_id,season,week,game_date,venue_name,venue_indoor,venue_latitude,venue_longitude,home_team,home_score,home_record,home_win_percentage,away_team,away_score,away_record,away_win_percentage,away_firstdowns,away_firstdownspassing,away_firstdownsrushing,away_firstdownspenalty,away_thirddowneff,away_fourthdowneff,away_totaloffensiveplays,away_totalyards,away_yardsperplay,away_totaldrives,away_netpassingyards,away_completionattempts,away_yardsperpass,away_interceptions,away_sacksyardslost,away_rushingyards,away_rushingattempts,away_yardsperrushattempt,away_redzoneattempts,away_totalpenaltiesyards,away_turnovers,away_fumbleslost,away_defensivetouchdowns,away_possessiontime,spread,over_under,home_moneyline,away_moneyline,away_totalpointspergame,away_yardspergame,away_passingyardspergame,away_rushingyardspergame,away_totalpointspergameallowed,away_yardspergameallowed,away_passingyardspergameallowed,away_rushingyardspergameallowed,season_week,h2h_games,h2h_home_wins,h2h_away_wins,h2h_avg_point_diff,home_rest_days,away_rest_days,is_winter,is_warm_weather,weather_impact,point_differential,home_ppg,away_ppg,home_win,matchup_strength,home_last_game_score,home_momentum,home_form,away_last_game_score,away_momentum,away_form,home_division,away_division,is_division_game,is_conference_game,game_hour,is_primetime,is_afternoon,is_morning,is_weekend,home_win_pct,away_win_pct,win_pct_diff,is_favorite,season_home,week_home,team,score,is_home,rolling_score_recent,rolling_score_season,streak,season_away,week_away,team_away,score_away,is_home_away,rolling_score_recent_away,rolling_score_season_away,streak_away
1374,2023,18,2024-01-07 21:25:00+00:00,Allegiant Stadium,,,,LV,27,8-9,0.0,DEN,14,8-9,0.0,22.0,12.0,10.0,0.0,7-13,0-0,66.0,359.0,5.4,10.0,230.0,20/32,6.6,0.0,3-14,129.0,31.0,4.2,2-3,0-0,0.0,0.0,0.0,30:36,-3.5,37.5,,,,,,,,,,,2023_18,7,3,0,2.857142857142857,7,7,True,False,False,13,13.8,19.0,1,16.4,63.0,-36.0,3.3333333333333335,42.0,-28.0,-5.333333333333333,AFC_WEST,AFC_WEST,True,True,21,True,False,False,True,0.4444444444444444,0.375,0.06944444444444442,True,2023,18,LV,27,1,22.0,19.529411764705884,1.0,2023,18,DEN,14,0,20.125,21.0,-2.0
1375,2023,18,2024-01-07 21:25:00+00:00,MetLife Stadium,,,,NYG,27,6-11,0.0,PHI,10,11-6,0.0,22.0,13.0,9.0,0.0,6-14,0-0,66.0,415.0,6.3,12.0,306.0,25/34,8.5,1.0,2-5,109.0,30.0,3.6,3-6,3-21,1.0,0.0,0.0,32:57,4.5,43.5,,,,,,,,,,,2023_18,10,2,6,4.9,7,7,True,False,False,17,19.2,19.2,1,19.2,25.0,2.0,5.666666666666667,20.0,-10.0,-10.0,NFC_EAST,NFC_EAST,True,True,21,True,False,False,True,0.5,0.5555555555555556,-0.05555555555555558,False,2023,18,NYG,27,1,20.625,15.647058823529411,1.0,2023,18,PHI,10,0,22.625,25.470588235294116,-2.0
1376,2023,18,2024-01-07 21:25:00+00:00,State Farm Stadium,,,,ARI,20,4-13,0.0,SEA,21,9-8,0.0,24.0,11.0,13.0,0.0,5-13,2-2,69.0,466.0,6.8,9.0,260.0,22/30,8.4,0.0,1-2,206.0,38.0,5.4,1-3,5-27,0.0,0.0,0.0,36:03,2.5,48.5,,,,,,,,,,,2023_18,9,1,3,-3.2222222222222223,7,7,True,False,False,-1,21.2,15.8,0,18.5,29.0,-9.0,-1.6666666666666667,17.0,4.0,-9.666666666666666,NFC_WEST,NFC_WEST,True,True,21,True,False,False,True,0.625,0.5555555555555556,0.06944444444444442,True,2023,18,ARI,20,1,22.375,19.41176470588235,-1.0,2023,18,SEA,21,0,20.5,21.41176470588235,-1.0
1377,2023,18,2024-01-07 21:25:00+00:00,Lambeau Field,,,,GB,17,9-8,0.0,CHI,9,7-10,0.0,24.0,14.0,10.0,0.0,7-10,0-0,60.0,432.0,7.2,7.0,308.0,27/32,9.3,0.0,1-8,124.0,27.0,4.6,2-4,1-5,1.0,1.0,0.0,31:24,-2.5,45.5,,,,,,,,,,,2023_18,9,4,0,-0.7777777777777778,6,7,True,False,False,8,20.6,13.4,1,17.0,20.0,-3.0,-2.0,20.0,-11.0,-7.666666666666667,NFC_NORTH,NFC_NORTH,True,True,21,True,False,False,True,0.375,0.4444444444444444,-0.06944444444444442,False,2023,18,GB,17,1,25.5,22.529411764705884,-2.0,2023,18,CHI,9,0,21.5,21.176470588235293,-1.0
1378,2023,18,2024-01-08 01:20:00+00:00,Hard Rock Stadium,,,,MIA,14,11-6,0.0,BUF,21,11-6,0.0,16.0,9.0,5.0,2.0,4-10,0-0,48.0,275.0,5.7,9.0,167.0,17/27,6.0,2.0,1-6,108.0,20.0,5.4,1-1,4-29,2.0,0.0,0.0,21:53,2.5,48.5,,,,,,,,,,,2023_18,10,1,6,3.6,7,7,True,False,False,-7,21.0,15.0,0,18.0,22.0,-8.0,-4.333333333333333,22.0,-1.0,-3.6666666666666665,AFC_EAST,AFC_EAST,True,True,1,False,False,True,False,0.2222222222222222,0.375,-0.1527777777777778,False,2023,18,MIA,14,1,26.375,29.176470588235293,-3.0,2023,18,BUF,21,0,26.375,26.529411764705884,-1.0
1379,2023,1,2024-01-13 21:30:00+00:00,NRG Stadium,,,,HOU,45,10-7,0.0,CLE,14,11-6,0.0,14.0,10.0,3.0,1.0,2-8,0-0,44.0,356.0,8.1,10.0,280.0,17/22,12.7,0.0,0-0,76.0,22.0,3.5,2-3,3-20,0.0,0.0,2.0,24:34,2.5,44.5,,,,,,,,,,,2023_1,4,0,2,-3.5,6,6,True,False,False,31,24.6,15.0,1,19.8,26.0,19.0,7.666666666666667,31.0,-17.0,-8.333333333333334,AFC_SOUTH,AFC_NORTH,False,True,21,True,False,False,True,0.5,0.4444444444444444,0.05555555555555558,True,2023,1,HOU,45,1,23.0,23.444444444444443,1.0,2023,1,CLE,14,0,22.875,22.77777777777778,-2.0
1380,2023,1,2024-01-14 01:00:00+00:00,GEHA Field at Arrowhead Stadium,,,,KC,26,11-6,0.0,MIA,7,11-6,0.0,25.0,14.0,8.0,3.0,6-15,1-1,75.0,409.0,5.5,10.0,262.0,23/41,6.4,0.0,0-0,147.0,34.0,4.3,2-6,5-45,1.0,1.0,0.0,34:05,-4.5,43.5,,,,,,,,,,,2023_1,2,1,0,0.5,6,5,True,False,False,19,24.4,14.4,1,19.4,25.0,1.0,3.0,56.0,-49.0,-4.333333333333333,AFC_WEST,AFC_EAST,False,True,1,False,False,True,True,0.5,0.2222222222222222,0.2777777777777778,True,2023,1,KC,26,1,21.5,22.055555555555557,1.0,2023,1,MIA,7,0,24.75,27.944444444444443,-4.0
1381,2023,1,2024-01-14 21:30:00+00:00,AT&T Stadium,,,,DAL,32,12-5,0.0,GB,48,9-8,0.0,37.0,25.0,8.0,4.0,10-16,0-2,89.0,510.0,5.7,11.0,387.0,41/60,6.0,2.0,4-16,123.0,25.0,4.9,4-5,6-48,2.0,0.0,0.0,31:05,-7.5,52.5,,,,,,,,,,,2023_1,2,0,1,-3.5,7,7,True,False,False,-16,26.8,19.8,0,23.3,20.0,12.0,-3.0,10.0,38.0,16.666666666666668,NFC_EAST,NFC_NORTH,False,True,21,True,False,False,True,0.4444444444444444,0.5,-0.05555555555555558,False,2023,1,DAL,32,1,29.875,30.055555555555557,-1.0,2023,1,GB,48,0,28.625,23.944444444444443,1.0
1382,2023,1,2024-01-15 01:15:00+00:00,Ford Field,,,,DET,24,12-5,0.0,LAR,23,10-7,0.0,23.0,16.0,6.0,1.0,3-9,1-1,55.0,334.0,6.1,8.0,255.0,22/27,8.5,0.0,3-22,79.0,25.0,3.2,3-3,5-34,0.0,0.0,0.0,29:55,-3.5,53.5,,,,,,,,,,,2023_1,1,0,1,9.0,7,7,True,False,False,1,28.2,22.6,1,25.4,30.0,-6.0,0.6666666666666666,20.0,3.0,-4.0,NFC_NORTH,NFC_WEST,False,True,1,False,False,True,False,0.3333333333333333,0.4,-0.06666666666666671,False,2023,1,DET,24,1,26.625,26.944444444444443,-1.0,2023,1,LAR,23,0,29.0,23.72222222222222,1.0
1383,2023,1,2024-01-15 21:30:00+00:00,Highmark Stadium,,,,BUF,31,11-6,0.0,PIT,17,10-7,0.0,24.0,11.0,11.0,2.0,5-12,1-1,66.0,368.0,5.6,11.0,189.0,21/30,5.9,0.0,2-14,179.0,34.0,5.3,2-3,2-24,0.0,0.0,0.0,33:19,-12.5,39.5,,,,,,,,,,,2023_1,4,2,0,8.0,7,9,True,False,False,14,31.6,21.8,1,26.700000000000003,27.0,4.0,-0.3333333333333333,10.0,7.0,0.3333333333333333,AFC_EAST,AFC_NORTH,False,True,21,True,False,False,False,0.4,0.4444444444444444,-0.0444444444444444,False,2023,1,BUF,31,1,27.5,26.77777777777778,1.0,2023,1,PIT,17,0,19.375,17.833333333333332,-3.0
1384,2023,1,2024-01-16 01:15:00+00:00,Raymond James Stadium,,,,TB,32,9-8,0.0,PHI,9,11-6,0.0,23.0,13.0,9.0,1.0,6-14,1-2,69.0,426.0,6.2,10.0,307.0,22/36,7.7,0.0,4-30,119.0,29.0,4.1,0-1,5-25,0.0,0.0,0.0,34:03,3.5,43.5,,,,,,,,,,,2023_1,3,1,0,-1.3333333333333333,8,8,True,False,False,23,29.0,20.8,1,24.9,13.0,19.0,3.6666666666666665,27.0,-18.0,-14.666666666666666,NFC_SOUTH,NFC_EAST,False,True,1,False,False,True,False,0.4444444444444444,0.6,-0.15555555555555556,False,2023,1,TB,32,1,23.5,21.11111111111111,1.0,2023,1,PHI,9,0,21.125,24.555555555555557,-3.0
1385,2023,2,2024-01-20 21:30:00+00:00,M&T Bank Stadium,,,,BAL,34,13-4,0.0,HOU,10,10-7,0.0,22.0,10.0,12.0,0.0,4-12,2-2,67.0,352.0,5.3,10.0,123.0,16/22,4.9,0.0,3-29,229.0,42.0,5.5,4-5,3-15,0.0,0.0,0.0,37:35,-9.5,43.5,,,,,,,,,,,2023_2,3,2,0,11.0,14,7,True,False,False,24,30.6,21.4,1,26.0,10.0,24.0,-1.0,19.0,-9.0,-4.333333333333333,AFC_NORTH,AFC_SOUTH,False,True,21,True,False,False,True,0.5,0.3333333333333333,0.16666666666666669,True,2023,2,BAL,34,1,30.875,28.72222222222222,1.0,2023,2,HOU,10,0,21.625,22.736842105263158,-1.0
1386,2023,2,2024-01-21 01:15:00+00:00,Levi's Stadium,,,,SF,24,12-5,0.0,GB,21,9-8,0.0,19.0,12.0,7.0,0.0,10-16,0-0,64.0,356.0,5.6,10.0,245.0,23/39,6.1,0.0,1-7,111.0,24.0,4.6,1-1,6-83,0.0,0.0,0.0,29:41,-10.5,50.5,,,,,,,,,,,2023_2,5,2,0,4.8,13,6,True,False,False,3,29.0,16.0,1,22.5,20.0,4.0,-1.3333333333333333,32.0,-11.0,10.0,NFC_WEST,NFC_NORTH,False,True,1,False,False,True,True,0.5555555555555556,0.5454545454545454,0.010101010101010166,True,2023,2,SF,24,1,29.5,28.61111111111111,1.0,2023,2,GB,21,0,27.625,23.789473684210527,-1.0
1387,2023,2,2024-01-21 20:00:00+00:00,Ford Field,,,,DET,31,12-5,0.0,TB,23,9-8,0.0,26.0,18.0,5.0,3.0,6-14,1-1,71.0,391.0,5.5,12.0,277.0,30/43,6.2,0.0,2-10,114.0,26.0,4.4,3-4,3-17,0.0,0.0,0.0,32:00,-6.5,49.5,,,,,,,,,,,2023_2,3,0,0,-25.0,6,5,True,False,False,8,30.4,16.0,1,23.2,24.0,7.0,-3.6666666666666665,0.0,23.0,7.0,NFC_NORTH,NFC_SOUTH,False,True,20,True,False,False,True,0.4,0.4,0.0,False,2023,2,DET,31,1,27.75,27.157894736842106,1.0,2023,2,TB,23,0,23.875,21.210526315789473,-1.0
1388,2023,2,2024-01-21 23:30:00+00:00,Highmark Stadium,,,,BUF,24,11-6,0.0,KC,27,11-6,0.0,27.0,12.0,14.0,1.0,7-14,2-3,78.0,368.0,4.7,8.0,186.0,26/39,4.8,0.0,0-0,182.0,39.0,4.7,3-4,5-28,0.0,0.0,0.0,37:03,-2.5,45.5,,,,,,,,,,,2023_2,6,0,2,-2.3333333333333335,6,7,True,False,False,-3,29.0,18.0,0,23.5,31.0,-7.0,-2.3333333333333335,12.0,15.0,3.6666666666666665,AFC_EAST,AFC_WEST,False,True,23,True,False,False,True,0.36363636363636365,0.4444444444444444,-0.08080808080808077,False,2023,2,BUF,24,1,26.5,26.63157894736842,-1.0,2023,2,KC,27,0,21.0,22.31578947368421,2.0
1389,2023,3,2024-01-28 20:00:00+00:00,M&T Bank Stadium,,,,BAL,10,13-4,0.0,KC,17,11-6,0.0,16.0,11.0,5.0,0.0,3-11,2-2,57.0,336.0,5.9,11.0,255.0,20/37,6.2,1.0,4-17,81.0,16.0,5.1,0-1,8-95,3.0,2.0,0.0,22:30,-4.5,43.5,,,,,,,,,,,2023_3,3,1,1,-2.6666666666666665,7,6,True,False,False,-7,24.6,19.6,0,22.1,34.0,-24.0,-15.333333333333334,24.0,-7.0,1.3333333333333333,AFC_NORTH,AFC_WEST,False,True,20,True,False,False,True,0.45454545454545453,0.4,0.05454545454545451,True,2023,3,BAL,10,1,27.875,27.736842105263158,-1.0,2023,3,KC,17,0,20.75,22.05,-1.0
1390,2023,3,2024-01-28 23:30:00+00:00,Levi's Stadium,,,,SF,34,12-5,0.0,DET,31,12-5,0.0,23.0,12.0,11.0,0.0,6-12,0-1,66.0,413.0,6.3,11.0,258.0,20/31,7.8,1.0,2-9,155.0,33.0,4.7,4-5,3-20,1.0,0.0,0.0,32:12,-7.5,53.5,,,,,,,,,,,2023_3,1,0,0,-8.0,7,7,True,False,False,3,24.6,23.8,1,24.200000000000003,24.0,10.0,5.0,20.0,11.0,2.6666666666666665,NFC_WEST,NFC_NORTH,False,True,23,True,False,False,True,0.5,0.4,0.09999999999999998,True,2023,3,SF,34,1,29.875,28.894736842105264,2.0,2023,3,DET,31,0,27.5,27.35,-1.0
1391,2023,5,2024-02-11 23:30:00+00:00,Allegiant Stadium,,,,KC,25,11-6,0.0,SF,22,12-5,0.0,24.0,15.0,9.0,0.0,9-19,1-1,79.0,455.0,5.8,13.0,325.0,34/46,6.6,1.0,3-8,130.0,30.0,4.3,2-6,6-55,2.0,1.0,0.0,36:26,1.5,46.5,,,,,,,,,,,2023_5,2,1,0,-5.0,14,14,True,False,False,3,24.8,24.0,1,24.4,26.0,-1.0,3.6666666666666665,10.0,12.0,12.0,AFC_WEST,NFC_WEST,False,False,23,True,False,False,True,0.45454545454545453,0.6,-0.14545454545454545,False,2023,5,KC,25,1,21.75,22.19047619047619,1.0,2023,5,SF,22,0,27.375,28.55,-1.0
1392,2024,1,2024-09-06 00:40:00+00:00,GEHA Field at Arrowhead Stadium,,,,KC,27,1-0,0.0,BAL,20,0-1,0.0,21.0,15.0,4.0,2.0,4-9,0-0,50.0,353.0,7.1,10.0,281.0,20/28,9.4,1.0,2-10,72.0,20.0,3.6,1-3,6-45,1.0,0.0,0.0,26:17,-2.5,45.5,,,,,,,,,,,2024_1,4,1,1,-3.75,207,221,False,True,False,7,24.0,23.4,1,23.7,25.0,2.0,0.6666666666666666,19.0,1.0,13.333333333333334,AFC_WEST,AFC_NORTH,False,True,0,False,False,True,False,0.0,0.0,0.0,False,2024,1,KC,27,1,21.75,27.0,2.0,2024,1,BAL,20,0,27.875,20.0,1.0
1393,2024,1,2024-09-07 00:15:00+00:00,Corinthians Arena,,,,PHI,34,1-0,0.0,GB,29,0-1,0.0,25.0,14.0,8.0,3.0,4-14,1-1,74.0,410.0,5.5,11.0,266.0,20/34,7.4,2.0,2-12,144.0,38.0,3.8,3-6,7-57,3.0,1.0,0.0,32:47,-1.5,49.5,,,,,,,,,,,2024_1,3,1,1,4.666666666666667,234,229,False,True,False,5,26.0,23.8,1,24.9,31.0,3.0,5.0,24.0,5.0,10.666666666666666,NFC_EAST,NFC_NORTH,False,True,0,False,False,True,True,0.0,0.0,0.0,False,2024,1,PHI,34,1,20.75,34.0,1.0,2024,1,GB,29,0,27.875,29.0,1.0
1394,2024,1,2024-09-08 17:00:00+00:00,Caesars Superdome,,,,NO,47,1-0,0.0,CAR,10,0-1,0.0,22.0,7.0,13.0,2.0,7-13,0-0,62.0,379.0,6.1,11.0,199.0,19/24,8.0,0.0,1-1,180.0,37.0,4.9,4-4,10-95,1.0,1.0,0.0,36:39,-3.5,41.5,,,,,,,,,,,2024_1,10,4,2,-0.1,244,244,False,True,False,37,33.4,22.4,1,27.9,48.0,-1.0,6.333333333333333,26.0,-16.0,-19.666666666666668,NFC_SOUTH,NFC_SOUTH,True,True,17,False,True,False,True,0.0,0.0,0.0,False,2024,1,NO,47,1,29.375,47.0,-1.0,2024,1,CAR,10,0,10.375,10.0,1.0
1395,2024,1,2024-09-08 17:00:00+00:00,Hard Rock Stadium,,,,MIA,20,1-0,0.0,JAX,17,0-1,0.0,18.0,11.0,5.0,2.0,8-16,0-2,65.0,400.0,6.2,11.0,319.0,23/37,8.0,0.0,3-19,81.0,25.0,3.2,1-2,9-103,0.0,0.0,0.0,33:10,-3.5,49.5,,,,,,,,,,,2024_1,2,0,1,-7.5,238,244,False,True,False,3,30.6,19.6,1,25.1,14.0,6.0,-3.3333333333333335,28.0,-11.0,-13.333333333333334,AFC_EAST,AFC_SOUTH,False,True,17,False,True,False,True,0.0,0.0,0.0,False,2024,1,MIA,20,1,23.0,20.0,1.0,2024,1,JAX,17,0,20.5,17.0,-2.0
1396,2024,1,2024-09-08 17:00:00+00:00,Lucas Oil Stadium,,,,IND,27,0-1,0.0,HOU,29,1-0,0.0,14.0,4.0,9.0,1.0,5-10,1-2,43.0,303.0,7.0,9.0,199.0,9/19,9.5,1.0,2-13,104.0,22.0,4.7,2-3,4-20,1.0,0.0,0.0,20:00,3.5,48.5,,,,,,,,,,,2024_1,10,3,1,-0.8,245,231,False,True,False,-2,31.0,21.0,0,26.0,19.0,8.0,-1.0,34.0,-5.0,-2.3333333333333335,AFC_SOUTH,AFC_SOUTH,True,True,17,False,True,False,True,0.0,0.0,0.0,False,2024,1,IND,27,1,22.625,27.0,1.0,2024,1,HOU,29,0,22.5,29.0,1.0
1397,2024,1,2024-09-08 17:00:00+00:00,MetLife Stadium,,,,NYG,6,0-1,0.0,MIN,28,1-0,0.0,14.0,8.0,5.0,1.0,7-18,1-3,68.0,240.0,3.5,11.0,166.0,22/42,3.5,2.0,5-20,74.0,21.0,3.5,0-3,9-95,2.0,0.0,0.0,32:26,1.0,41.5,,,,,,,,,,,2024_1,3,0,1,-7.333333333333333,244,244,False,True,False,-22,26.8,22.6,0,24.700000000000003,27.0,-21.0,-6.0,30.0,-2.0,5.0,NFC_EAST,NFC_NORTH,False,True,17,False,True,False,True,0.0,0.0,0.0,False,2024,1,NYG,6,1,19.25,6.0,-1.0,2024,1,MIN,28,0,17.375,28.0,2.0
1398,2024,1,2024-09-08 17:00:00+00:00,Soldier Field,,,,CHI,24,1-0,0.0,TEN,17,0-1,0.0,11.0,5.0,6.0,0.0,2-13,2-2,53.0,148.0,2.8,10.0,64.0,14/29,2.1,0.0,2-29,84.0,22.0,3.8,0-1,7-55,1.0,1.0,2.0,25:06,-4.5,42.5,,,,,,,,,,,2024_1,1,0,1,7.0,244,244,False,True,False,7,24.8,20.2,1,22.5,37.0,-13.0,-1.3333333333333333,26.0,-9.0,-13.0,NFC_NORTH,AFC_SOUTH,False,False,17,False,True,False,True,0.0,0.0,0.0,False,2024,1,CHI,24,1,22.5,24.0,1.0,2024,1,TEN,17,0,19.25,17.0,-1.0
1399,2024,1,2024-09-08 17:00:00+00:00,Highmark Stadium,,,,BUF,34,1-0,0.0,ARI,28,0-1,0.0,23.0,11.0,8.0,4.0,3-9,2-2,58.0,352.0,6.1,10.0,222.0,18/23,8.9,0.0,2-10,130.0,33.0,3.9,4-6,9-65,1.0,1.0,0.0,30:30,-6.5,45.5,,,,,,,,,,,2024_1,1,0,1,2.0,230,244,False,True,False,6,22.2,23.8,1,23.0,24.0,10.0,2.3333333333333335,31.0,-3.0,3.6666666666666665,AFC_EAST,NFC_WEST,False,False,17,False,True,False,True,0.0,0.0,0.0,False,2024,1,BUF,34,1,26.5,34.0,1.0,2024,1,ARI,28,0,22.75,28.0,1.0
1400,2024,1,2024-09-08 17:00:00+00:00,Mercedes-Benz Stadium,,,,ATL,10,0-1,0.0,PIT,18,1-0,0.0,15.0,8.0,6.0,1.0,2-9,1-1,50.0,226.0,4.5,10.0,137.0,16/26,4.9,2.0,2-18,89.0,22.0,4.0,1-2,5-34,3.0,1.0,0.0,24:24,-4.5,43.5,,,,,,,,,,,2024_1,1,0,0,-3.0,244,236,False,True,False,-8,20.2,24.0,0,22.1,29.0,-19.0,-4.666666666666667,31.0,-13.0,-4.0,NFC_SOUTH,AFC_NORTH,False,False,17,False,True,False,True,0.0,0.0,0.0,False,2024,1,ATL,10,1,17.75,10.0,-3.0,2024,1,PIT,18,0,19.625,18.0,1.0
1401,2024,1,2024-09-08 17:00:00+00:00,Paycor Stadium,,,,CIN,10,0-1,0.0,NE,16,1-0,0.0,13.0,7.0,5.0,1.0,4-11,0-1,48.0,224.0,4.7,8.0,154.0,21/29,4.8,0.0,3-10,70.0,16.0,4.4,1-2,2-10,2.0,2.0,0.0,25:57,-7.5,40.5,,,,,,,,,,,2024_1,2,0,0,-12.5,244,244,False,True,False,-6,16.8,21.4,0,19.1,31.0,-21.0,-8.0,27.0,-11.0,-1.6666666666666667,AFC_NORTH,AFC_EAST,False,True,17,False,True,False,True,0.0,0.0,0.0,False,2024,1,CIN,10,1,21.75,10.0,-1.0,2024,1,NE,16,0,13.875,16.0,1.0
1402,2024,1,2024-09-08 20:05:00+00:00,SoFi Stadium,,,,LAC,22,1-0,0.0,LV,10,0-1,0.0,11.0,6.0,5.0,0.0,4-15,0-0,54.0,316.0,5.9,13.0,140.0,17/26,5.2,0.0,1-4,176.0,27.0,6.5,2-4,7-50,0.0,0.0,0.0,28:16,-3.0,40.5,,,,,,,,,,,2024_1,8,3,3,8.75,244,244,False,True,False,12,20.0,17.8,1,18.9,12.0,10.0,5.0,23.0,-13.0,-2.3333333333333335,AFC_WEST,AFC_WEST,True,True,20,True,False,False,True,0.0,0.0,0.0,False,2024,1,LAC,22,1,13.625,22.0,2.0,2024,1,LV,10,0,21.25,10.0,-1.0
1403,2024,1,2024-09-08 20:05:00+00:00,Lumen Field,,,,SEA,26,1-0,0.0,DEN,20,0-1,0.0,19.0,11.0,5.0,3.0,4-12,0-0,60.0,304.0,5.1,15.0,158.0,18/25,5.9,1.0,2-13,146.0,33.0,4.4,0-1,6-41,2.0,1.0,0.0,28:46,-6.5,42.5,,,,,,,,,,,2024_1,1,1,0,1.0,244,244,False,True,False,6,20.4,18.4,1,19.4,23.0,3.0,4.333333333333333,27.0,-7.0,-8.333333333333334,NFC_WEST,AFC_WEST,False,False,20,True,False,False,True,0.0,0.0,0.0,False,2024,1,SEA,26,1,21.75,26.0,1.0,2024,1,DEN,20,0,20.0,20.0,1.0
1404,2024,1,2024-09-08 20:25:00+00:00,Huntington Bank Field,,,,CLE,17,0-1,0.0,DAL,33,1-0,0.0,15.0,8.0,5.0,2.0,2-15,3-5,70.0,230.0,3.3,14.0,137.0,24/45,2.7,2.0,6-32,93.0,19.0,4.9,2-2,11-64,2.0,0.0,0.0,30:54,-2.0,42.5,,,,,,,,,,,2024_1,1,0,0,-11.0,238,237,False,True,False,-16,17.0,19.4,0,18.2,37.0,-20.0,-4.666666666666667,10.0,23.0,9.333333333333334,AFC_NORTH,NFC_EAST,False,False,20,True,False,False,True,0.0,0.0,0.0,False,2024,1,CLE,17,1,23.5,17.0,1.0,2024,1,DAL,33,0,28.375,33.0,1.0
1405,2024,1,2024-09-08 20:25:00+00:00,Raymond James Stadium,,,,TB,37,1-0,0.0,WSH,20,0-1,0.0,22.0,15.0,4.0,3.0,9-13,0-0,61.0,392.0,6.4,9.0,280.0,24/30,9.0,0.0,1-9,112.0,30.0,3.7,3-5,7-46,0.0,0.0,0.0,33:41,-3.5,41.5,,,,,,,,,,,2024_1,2,0,1,1.0,231,244,False,True,False,17,22.4,19.8,1,21.1,32.0,5.0,2.3333333333333335,30.0,-10.0,-11.666666666666666,NFC_SOUTH,,False,False,20,True,False,False,True,0.0,0.0,0.0,False,2024,1,TB,37,1,25.875,37.0,1.0,2024,1,WSH,20,0,16.5,20.0,1.0
1406,2024,1,2024-09-09 00:20:00+00:00,Ford Field,,,,DET,26,1-0,0.0,LAR,20,0-1,0.0,21.0,7.0,12.0,2.0,6-13,1-1,61.0,363.0,6.0,11.0,200.0,18/28,6.7,1.0,2-17,163.0,31.0,5.3,2-4,6-56,1.0,0.0,0.0,29:45,-5.5,53.5,,,,,,,,,,,2024_1,2,1,1,5.0,224,237,False,True,False,6,25.6,20.6,1,23.1,31.0,-5.0,-1.3333333333333333,24.0,-4.0,-1.6666666666666667,NFC_NORTH,NFC_WEST,False,True,0,False,False,True,False,0.0,0.0,0.0,False,2024,1,DET,26,1,29.125,26.0,-2.0,2024,1,LAR,20,0,26.875,20.0,-1.0
1407,2024,1,2024-09-10 00:15:00+00:00,Levi's Stadium,,,,SF,32,1-0,0.0,NYJ,19,0-1,0.0,24.0,12.0,10.0,2.0,6-13,0-0,70.0,401.0,5.7,10.0,221.0,19/29,6.9,0.0,3-10,180.0,38.0,4.7,2-5,4-40,0.0,0.0,0.0,38:40,-3.5,43.5,,,,,,,,,,,2024_1,1,0,0,-18.0,211,246,False,True,False,13,27.6,22.4,1,25.0,34.0,-2.0,4.0,3.0,16.0,-4.666666666666667,NFC_WEST,AFC_EAST,False,False,0,False,False,True,False,0.0,0.0,0.0,False,2024,1,SF,32,1,27.875,32.0,1.0,2024,1,NYJ,19,0,17.125,19.0,1.0
1408,2024,2,2024-09-13 00:15:00+00:00,Hard Rock Stadium,,,,MIA,10,1-1,0.0,BUF,31,2-0,0.0,20.0,12.0,8.0,0.0,7-15,1-5,75.0,351.0,4.7,10.0,212.0,25/39,5.2,3.0,2-13,139.0,34.0,4.1,1-4,7-50,3.0,0.0,0.0,36:19,-2.5,49.5,,,,,,,,,,,2024_2,11,1,6,2.6363636363636362,4,4,False,True,False,-21,24.4,24.6,0,24.5,20.0,-10.0,-4.0,14.0,17.0,7.666666666666667,AFC_EAST,AFC_EAST,True,True,0,False,False,True,False,0.0,0.0,0.0,False,2024,2,MIA,10,1,18.625,15.0,-1.0,2024,2,BUF,31,0,27.875,32.5,-1.0
1409,2024,2,2024-09-15 17:00:00+00:00,M&T Bank Stadium,,,,BAL,23,0-2,0.0,LV,26,1-1,0.0,21.0,14.0,5.0,2.0,3-11,1-1,63.0,383.0,6.1,12.0,232.0,21/34,6.4,1.0,2-15,151.0,27.0,5.6,2-3,11-109,1.0,0.0,0.0,29:17,-8.5,42.5,,,,,,,,,,,2024_2,1,0,1,6.0,9,6,False,True,False,-3,25.6,23.2,0,24.4,10.0,13.0,4.333333333333333,22.0,4.0,-1.0,AFC_NORTH,AFC_WEST,False,True,17,False,True,False,True,0.0,0.0,0.0,False,2024,2,BAL,23,1,26.125,21.5,2.0,2024,2,LV,26,0,22.875,18.0,1.0
