date,home_team,away_team,home_score,away_score,stadium,total_yards,rush_attempts,pass_attempts,completions,first_downs,third_down_attempts,third_down_conv,fourth_down_attempts,fourth_down_conv,turnovers,penalty_yards
2021-12-19,DEN,CIN,10.0,15.0,Empower Field at Mile High,541.0,60.0,63.0,33.0,31.0,29.0,11.0,1.0,0.0,1.0,98.0
2021-12-19,SF,ATL,31.0,13.0,Levi's Stadium,672.0,55.0,59.0,37.0,36.0,24.0,11.0,3.0,0.0,3.0,64.0
2021-12-19,BAL,GB,30.0,31.0,M&T Bank Stadium,700.0,51.0,76.0,51.0,50.0,22.0,12.0,4.0,2.0,0.0,132.0
2021-12-19,TB,NO,0.0,9.0,Raymond James Stadium,514.0,52.0,81.0,39.0,28.0,35.0,9.0,1.0,0.0,3.0,71.0
2021-12-20,CLE,LV,14.0,16.0,FirstEnergy Stadium,564.0,49.0,70.0,45.0,33.0,27.0,12.0,2.0,2.0,6.0,125.0
2021-12-20,CHI,MIN,9.0,17.0,Soldier Field,563.0,61.0,70.0,38.0,35.0,29.0,7.0,6.0,2.0,6.0,145.0
2021-12-21,LA,SEA,20.0,10.0,SoFi Stadium,546.0,48.0,67.0,38.0,33.0,23.0,9.0,2.0,0.0,2.0,99.0
2021-12-21,PHI,WAS,27.0,17.0,Lincoln Financial Field,756.0,62.0,62.0,40.0,37.0,26.0,13.0,2.0,0.0,5.0,73.0
2021-12-23,TEN,SF,20.0,17.0,Nissan Stadium,667.0,45.0,71.0,48.0,37.0,24.0,12.0,2.0,1.0,5.0,98.0
2021-12-25,GB,CLE,24.0,22.0,Lambeau Field,719.0,49.0,76.0,45.0,46.0,22.0,10.0,2.0,2.0,4.0,67.0
2021-12-25,ARI,IND,16.0,22.0,State Farm Stadium,724.0,54.0,73.0,45.0,40.0,28.0,14.0,4.0,1.0,2.0,125.0
2021-12-26,ATL,DET,20.0,16.0,Mercedes-Benz Stadium,592.0,51.0,62.0,43.0,33.0,24.0,9.0,5.0,4.0,2.0,45.0
2021-12-26,CAR,TB,6.0,32.0,Bank of America Stadium,664.0,46.0,84.0,40.0,37.0,32.0,14.0,2.0,0.0,2.0,82.0
2021-12-26,CIN,BAL,41.0,21.0,Paul Brown Stadium,909.0,37.0,90.0,65.0,54.0,21.0,11.0,3.0,2.0,3.0,72.0
2021-12-26,HOU,LAC,41.0,29.0,NRG Stadium,856.0,58.0,66.0,48.0,51.0,22.0,15.0,0.0,0.0,3.0,119.0
2021-12-26,MIN,LA,23.0,30.0,U.S. Bank Stadium,717.0,55.0,78.0,48.0,41.0,26.0,9.0,2.0,2.0,8.0,25.0
2021-12-26,NE,BUF,21.0,33.0,Gillette Stadium,716.0,55.0,81.0,44.0,48.0,22.0,7.0,10.0,8.0,3.0,75.0
2021-12-26,NYJ,JAX,26.0,21.0,MetLife Stadium,757.0,68.0,64.0,40.0,45.0,25.0,10.0,8.0,5.0,2.0,91.0
2021-12-26,PHI,NYG,34.0,10.0,Lincoln Financial Field,516.0,57.0,76.0,40.0,32.0,33.0,13.0,3.0,1.0,5.0,119.0
2021-12-26,SEA,CHI,24.0,25.0,Lumen Field,650.0,54.0,69.0,40.0,42.0,24.0,10.0,4.0,1.0,1.0,161.0
2021-12-26,KC,PIT,36.0,10.0,GEHA Field at Arrowhead Stadium,684.0,60.0,77.0,51.0,45.0,24.0,9.0,4.0,3.0,6.0,81.0
2021-12-26,LV,DEN,17.0,13.0,Allegiant Stadium,500.0,56.0,51.0,35.0,30.0,22.0,7.0,2.0,2.0,3.0,67.0
2021-12-26,DAL,WAS,56.0,14.0,AT&T Stadium,754.0,48.0,82.0,45.0,41.0,28.0,13.0,3.0,2.0,5.0,28.0
2021-12-27,NO,MIA,3.0,20.0,Mercedes-Benz Superdome,423.0,53.0,57.0,31.0,24.0,27.0,5.0,3.0,1.0,4.0,127.0
2022-01-02,BAL,LA,19.0,20.0,M&T Bank Stadium,700.0,52.0,74.0,46.0,39.0,23.0,7.0,4.0,4.0,5.0,59.0
2022-01-02,BUF,ATL,29.0,15.0,New Era Field,618.0,66.0,56.0,24.0,46.0,19.0,8.0,2.0,1.0,5.0,74.0
2022-01-02,CHI,NYG,29.0,3.0,Soldier Field,404.0,67.0,53.0,22.0,29.0,27.0,7.0,4.0,2.0,8.0,61.0
2022-01-02,CIN,KC,34.0,31.0,Paul Brown Stadium,889.0,42.0,79.0,56.0,46.0,21.0,10.0,2.0,2.0,0.0,145.0
2022-01-02,IND,LV,20.0,23.0,Lucas Oil Stadium,588.0,53.0,62.0,40.0,34.0,25.0,9.0,3.0,3.0,5.0,66.0
2022-01-02,NE,JAX,50.0,10.0,Gillette Stadium,724.0,54.0,63.0,42.0,43.0,19.0,11.0,0.0,0.0,4.0,55.0
2022-01-02,NYJ,TB,24.0,28.0,MetLife Stadium,843.0,48.0,85.0,53.0,47.0,26.0,15.0,2.0,1.0,2.0,53.0
2022-01-02,TEN,MIA,34.0,3.0,Nissan Stadium,564.0,56.0,62.0,31.0,33.0,27.0,10.0,4.0,2.0,6.0,125.0
2022-01-02,WAS,PHI,16.0,20.0,FedExField,642.0,56.0,66.0,44.0,42.0,27.0,13.0,5.0,3.0,1.0,46.0
2022-01-02,LAC,DEN,34.0,13.0,SoFi Stadium,660.0,62.0,60.0,41.0,39.0,26.0,12.0,5.0,2.0,1.0,45.0
2022-01-02,SF,HOU,23.0,7.0,Levi's Stadium,638.0,64.0,59.0,37.0,33.0,28.0,10.0,3.0,0.0,5.0,178.0
2022-01-02,DAL,ARI,22.0,25.0,AT&T Stadium,702.0,49.0,82.0,52.0,42.0,27.0,10.0,5.0,5.0,3.0,133.0
2022-01-02,NO,CAR,18.0,10.0,Mercedes-Benz Superdome,458.0,54.0,63.0,34.0,31.0,27.0,11.0,0.0,0.0,2.0,38.0
2022-01-02,SEA,DET,51.0,29.0,Lumen Field,856.0,63.0,68.0,42.0,49.0,22.0,12.0,3.0,2.0,5.0,61.0
2022-01-02,GB,MIN,37.0,10.0,Lambeau Field,687.0,43.0,83.0,55.0,40.0,25.0,9.0,5.0,1.0,0.0,28.0
2022-01-03,PIT,CLE,26.0,14.0,Heinz Field,531.0,51.0,95.0,40.0,34.0,35.0,10.0,5.0,2.0,5.0,128.0
2022-01-08,DEN,KC,24.0,28.0,Empower Field at Mile High,756.0,58.0,71.0,40.0,44.0,26.0,15.0,1.0,1.0,1.0,90.0
2022-01-08,PHI,DAL,26.0,51.0,Lincoln Financial Field,790.0,65.0,67.0,42.0,43.0,31.0,18.0,5.0,5.0,1.0,74.0
2022-01-09,BAL,PIT,13.0,16.0,M&T Bank Stadium,695.0,66.0,80.0,46.0,39.0,31.0,9.0,3.0,2.0,4.0,48.0
2022-01-09,CLE,CIN,21.0,16.0,FirstEnergy Stadium,558.0,59.0,59.0,32.0,34.0,26.0,11.0,2.0,1.0,4.0,78.0
2022-01-09,DET,GB,37.0,30.0,Ford Field,784.0,54.0,73.0,46.0,41.0,25.0,12.0,5.0,3.0,4.0,15.0
2022-01-09,HOU,TEN,25.0,28.0,NRG Stadium,760.0,53.0,69.0,46.0,41.0,24.0,12.0,1.0,1.0,2.0,107.0
2022-01-09,JAX,IND,26.0,11.0,TIAA Bank Stadium,553.0,49.0,69.0,40.0,32.0,27.0,11.0,6.0,3.0,4.0,101.0
2022-01-09,MIN,CHI,31.0,17.0,U.S. Bank Stadium,689.0,47.0,81.0,47.0,34.0,28.0,12.0,6.0,1.0,3.0,57.0
2022-01-09,NYG,WAS,7.0,22.0,MetLife Stadium,502.0,62.0,56.0,24.0,26.0,30.0,9.0,5.0,3.0,5.0,50.0
2022-01-09,ARI,SEA,30.0,38.0,State Farm Stadium,736.0,58.0,71.0,43.0,39.0,30.0,17.0,2.0,1.0,3.0,76.0
2022-01-09,ATL,NO,20.0,30.0,Mercedes-Benz Stadium,626.0,58.0,61.0,36.0,34.0,26.0,11.0,4.0,2.0,5.0,86.0
2022-01-09,BUF,NYJ,27.0,10.0,New Era Field,477.0,50.0,75.0,32.0,29.0,32.0,9.0,2.0,1.0,4.0,67.0
2022-01-09,LA,SF,24.0,27.0,SoFi Stadium,714.0,58.0,73.0,45.0,41.0,31.0,19.0,1.0,1.0,5.0,71.0
2022-01-09,MIA,NE,33.0,24.0,Hard Rock Stadium,677.0,70.0,55.0,35.0,44.0,25.0,12.0,1.0,0.0,3.0,111.0
2022-01-09,TB,CAR,41.0,17.0,Raymond James Stadium,726.0,46.0,85.0,58.0,39.0,25.0,8.0,7.0,3.0,2.0,20.0
2022-01-09,LV,LAC,35.0,32.0,Allegiant Stadium,788.0,55.0,109.0,55.0,51.0,35.0,12.0,8.0,7.0,4.0,146.0
2022-09-08,LA,BUF,10.0,31.0,SoFi Stadium,656.0,43.0,81.0,55.0,42.0,23.0,15.0,3.0,2.0,8.0,65.0
2022-09-11,ATL,NO,26.0,27.0,Mercedes-Benz Stadium,803.0,58.0,72.0,43.0,44.0,26.0,9.0,0.0,0.0,4.0,154.0
2022-09-11,CAR,CLE,24.0,26.0,Bank of America Stadium,616.0,58.0,66.0,34.0,36.0,29.0,12.0,2.0,1.0,7.0,167.0
2022-09-11,CHI,SF,19.0,10.0,Soldier Field,535.0,74.0,49.0,21.0,31.0,31.0,13.0,2.0,0.0,4.0,123.0
2022-09-11,CIN,PIT,20.0,23.0,Paycor Stadium,701.0,56.0,100.0,54.0,45.0,31.0,12.0,3.0,1.0,7.0,86.0
2022-09-11,DET,PHI,35.0,38.0,Ford Field,841.0,67.0,71.0,39.0,48.0,31.0,19.0,4.0,3.0,2.0,126.0
2022-09-11,HOU,IND,20.0,20.0,NRG Stadium,816.0,66.0,92.0,55.0,52.0,30.0,11.0,1.0,0.0,7.0,129.0
2022-09-11,MIA,NE,20.0,7.0,Hard Rock Stadium,578.0,45.0,68.0,44.0,35.0,23.0,10.0,2.0,1.0,5.0,35.0
2022-09-11,NYJ,BAL,9.0,24.0,MetLife Stadium,654.0,38.0,94.0,54.0,37.0,27.0,7.0,4.0,3.0,5.0,110.0
2022-09-11,WAS,JAX,28.0,22.0,FedExField,775.0,46.0,89.0,51.0,49.0,22.0,10.0,1.0,0.0,5.0,153.0
2022-09-11,ARI,KC,21.0,44.0,State Farm Stadium,772.0,49.0,82.0,54.0,50.0,20.0,8.0,5.0,4.0,8.0,74.0
2022-09-11,LAC,LV,24.0,19.0,SoFi Stadium,675.0,44.0,78.0,48.0,36.0,25.0,11.0,3.0,1.0,7.0,32.0
2022-09-11,MIN,GB,23.0,7.0,U.S. Bank Stadium,733.0,46.0,76.0,49.0,40.0,22.0,7.0,3.0,1.0,2.0,30.0
2022-09-11,TEN,NYG,20.0,21.0,Nissan Stadium,755.0,59.0,61.0,37.0,37.0,21.0,5.0,1.0,1.0,5.0,95.0
2022-09-11,DAL,TB,3.0,19.0,AT&T Stadium,591.0,51.0,75.0,39.0,30.0,29.0,8.0,5.0,2.0,2.0,98.0
2022-09-12,SEA,DEN,17.0,16.0,Lumen Field,686.0,39.0,74.0,52.0,38.0,26.0,14.0,2.0,0.0,5.0,183.0
2022-09-15,KC,LAC,27.0,24.0,GEHA Field at Arrowhead Stadium,720.0,42.0,86.0,57.0,35.0,28.0,9.0,4.0,4.0,1.0,79.0
2022-09-18,BAL,MIA,38.0,42.0,M&T Bank Stadium,1020.0,43.0,80.0,57.0,49.0,21.0,10.0,5.0,3.0,3.0,56.0
2022-09-18,CLE,NYJ,30.0,31.0,FirstEnergy Stadium,807.0,57.0,75.0,49.0,48.0,27.0,16.0,1.0,1.0,3.0,95.0
2022-09-18,DET,WAS,36.0,27.0,Ford Field,823.0,45.0,90.0,50.0,38.0,28.0,11.0,4.0,1.0,2.0,22.0
2022-09-18,JAX,IND,24.0,0.0,TIAA Bank Stadium,549.0,50.0,65.0,41.0,30.0,25.0,8.0,5.0,2.0,5.0,49.0
2022-09-18,NO,TB,10.0,20.0,Mercedes-Benz Superdome,568.0,50.0,81.0,43.0,31.0,30.0,9.0,2.0,0.0,8.0,161.0
2022-09-18,NYG,CAR,19.0,16.0,MetLife Stadium,540.0,56.0,68.0,36.0,35.0,30.0,8.0,2.0,2.0,3.0,100.0
2022-09-18,PIT,NE,14.0,17.0,Acrisure Stadium,621.0,53.0,72.0,42.0,34.0,32.0,17.0,0.0,0.0,3.0,75.0
2022-09-18,LA,ATL,31.0,27.0,SoFi Stadium,600.0,53.0,67.0,44.0,41.0,20.0,9.0,3.0,1.0,7.0,90.0
2022-09-18,SF,SEA,27.0,7.0,Levi's Stadium,589.0,59.0,58.0,39.0,39.0,22.0,8.0,3.0,2.0,5.0,132.0
2022-09-18,DAL,CIN,20.0,17.0,AT&T Stadium,593.0,52.0,75.0,43.0,37.0,27.0,9.0,2.0,2.0,2.0,80.0
2022-09-18,DEN,HOU,16.0,9.0,Empower Field at Mile High,584.0,49.0,75.0,33.0,35.0,25.0,5.0,4.0,2.0,3.0,194.0
2022-09-18,LV,ARI,23.0,29.0,Allegiant Stadium,741.0,50.0,91.0,56.0,48.0,24.0,9.0,5.0,3.0,3.0,188.0
2022-09-18,GB,CHI,27.0,10.0,Lambeau Field,642.0,65.0,42.0,26.0,37.0,16.0,6.0,1.0,0.0,5.0,75.0
2022-09-19,BUF,TEN,41.0,7.0,New Era Field,601.0,51.0,67.0,38.0,35.0,25.0,9.0,4.0,3.0,5.0,136.0
2022-09-19,PHI,MIN,24.0,7.0,Lincoln Financial Field,750.0,45.0,82.0,53.0,45.0,25.0,11.0,0.0,0.0,6.0,85.0
2022-09-22,CLE,PIT,29.0,17.0,FirstEnergy Stadium,684.0,60.0,66.0,41.0,42.0,25.0,7.0,4.0,3.0,2.0,49.0
2022-09-25,CAR,NO,22.0,14.0,Bank of America Stadium,719.0,54.0,70.0,37.0,31.0,27.0,9.0,1.0,0.0,5.0,98.0
2022-09-25,CHI,HOU,23.0,20.0,Soldier Field,692.0,64.0,55.0,28.0,34.0,26.0,9.0,1.0,1.0,9.0,57.0
2022-09-25,IND,KC,20.0,17.0,Lucas Oil Stadium,576.0,50.0,80.0,47.0,39.0,25.0,9.0,5.0,2.0,5.0,79.0
2022-09-25,MIA,BUF,21.0,19.0,Hard Rock Stadium,709.0,40.0,89.0,55.0,45.0,26.0,14.0,3.0,2.0,4.0,72.0
2022-09-25,MIN,DET,28.0,24.0,U.S. Bank Stadium,789.0,60.0,83.0,49.0,53.0,25.0,5.0,8.0,5.0,3.0,74.0
2022-09-25,NE,BAL,26.0,37.0,Gillette Stadium,841.0,54.0,69.0,40.0,41.0,20.0,7.0,2.0,1.0,8.0,26.0
2022-09-25,NYJ,CIN,12.0,27.0,MetLife Stadium,658.0,48.0,94.0,51.0,38.0,32.0,14.0,4.0,0.0,7.0,85.0
2022-09-25,TEN,LV,24.0,22.0,Nissan Stadium,757.0,46.0,75.0,46.0,42.0,22.0,6.0,4.0,3.0,4.0,129.0
2022-09-25,WAS,PHI,8.0,24.0,FedExField,640.0,52.0,91.0,47.0,41.0,32.0,11.0,5.0,2.0,3.0,100.0
2022-09-25,LAC,JAX,10.0,38.0,SoFi Stadium,727.0,48.0,86.0,53.0,41.0,28.0,13.0,5.0,2.0,2.0,64.0
2022-09-25,ARI,LA,12.0,20.0,State Farm Stadium,704.0,41.0,86.0,55.0,38.0,26.0,9.0,5.0,4.0,2.0,85.0
2022-09-25,SEA,ATL,23.0,27.0,Lumen Field,806.0,54.0,69.0,45.0,47.0,24.0,13.0,3.0,2.0,4.0,62.0
2022-09-25,TB,GB,12.0,14.0,Raymond James Stadium,600.0,39.0,82.0,58.0,33.0,26.0,8.0,1.0,1.0,6.0,105.0
2022-09-25,DEN,SF,11.0,10.0,Empower Field at Mile High,528.0,52.0,71.0,38.0,27.0,29.0,7.0,0.0,0.0,6.0,70.0
2022-09-26,NYG,DAL,16.0,23.0,MetLife Stadium,727.0,55.0,73.0,41.0,44.0,24.0,8.0,2.0,1.0,1.0,127.0
2022-09-29,CIN,MIA,27.0,15.0,Paycor Stadium,749.0,52.0,71.0,43.0,35.0,25.0,10.0,2.0,0.0,2.0,115.0
2022-10-02,NO,MIN,25.0,28.0,Tottenham Stadium,684.0,52.0,73.0,46.0,42.0,24.0,9.0,2.0,2.0,3.0,137.0
2022-10-02,ATL,CLE,23.0,20.0,Mercedes-Benz Stadium,736.0,70.0,56.0,28.0,39.0,23.0,8.0,3.0,2.0,4.0,66.0
2022-10-02,BAL,BUF,20.0,23.0,M&T Bank Stadium,622.0,58.0,68.0,39.0,44.0,24.0,10.0,3.0,2.0,5.0,101.0
2022-10-02,DAL,WAS,25.0,10.0,AT&T Stadium,576.0,56.0,72.0,40.0,32.0,30.0,10.0,2.0,0.0,3.0,156.0
2022-10-02,DET,SEA,45.0,48.0,Ford Field,1079.0,59.0,72.0,50.0,53.0,22.0,13.0,3.0,3.0,3.0,135.0
2022-10-02,HOU,LAC,24.0,34.0,NRG Stadium,765.0,41.0,79.0,53.0,38.0,28.0,12.0,4.0,1.0,5.0,128.0
2022-10-02,IND,TEN,17.0,24.0,Lucas Oil Stadium,608.0,51.0,64.0,44.0,39.0,25.0,12.0,0.0,0.0,4.0,90.0
2022-10-02,NYG,CHI,20.0,12.0,MetLife Stadium,637.0,76.0,45.0,20.0,36.0,29.0,11.0,0.0,0.0,6.0,120.0
2022-10-02,PHI,JAX,29.0,21.0,Lincoln Financial Field,620.0,69.0,55.0,27.0,37.0,22.0,6.0,6.0,3.0,8.0,58.0
2022-10-02,PIT,NYJ,20.0,24.0,Acrisure Stadium,645.0,60.0,67.0,36.0,39.0,27.0,12.0,2.0,2.0,9.0,119.0
2022-10-02,CAR,ARI,16.0,26.0,Bank of America Stadium,558.0,50.0,73.0,45.0,31.0,25.0,8.0,5.0,1.0,7.0,122.0
2022-10-02,GB,NE,27.0,24.0,Lambeau Field,714.0,68.0,61.0,36.0,40.0,25.0,9.0,1.0,1.0,4.0,115.0
2022-10-02,LV,DEN,32.0,23.0,Allegiant Stadium,684.0,58.0,64.0,38.0,37.0,25.0,10.0,2.0,1.0,1.0,75.0
2022-10-02,TB,KC,31.0,41.0,Raymond James Stadium,793.0,43.0,93.0,62.0,54.0,27.0,18.0,1.0,0.0,3.0,72.0
2022-10-03,SF,LA,24.0,9.0,Levi's Stadium,584.0,40.0,82.0,48.0,34.0,27.0,10.0,3.0,2.0,3.0,30.0
2022-10-06,DEN,IND,9.0,12.0,Empower Field at Mile High,681.0,54.0,90.0,47.0,37.0,31.0,6.0,2.0,1.0,10.0,113.0
2022-10-09,GB,NYG,22.0,27.0,Tottenham Stadium,639.0,51.0,69.0,46.0,45.0,21.0,10.0,2.0,0.0,3.0,100.0
2022-10-09,BUF,PIT,38.0,3.0,New Era Field,916.0,35.0,91.0,56.0,43.0,24.0,10.0,3.0,0.0,4.0,82.0
2022-10-09,CLE,LAC,28.0,30.0,FirstEnergy Stadium,908.0,65.0,69.0,43.0,53.0,20.0,7.0,3.0,0.0,1.0,82.0
2022-10-09,JAX,HOU,6.0,13.0,TIAA Bank Stadium,670.0,57.0,72.0,41.0,36.0,27.0,11.0,3.0,0.0,2.0,73.0
2022-10-09,MIN,CHI,29.0,22.0,U.S. Bank Stadium,702.0,55.0,68.0,48.0,43.0,25.0,16.0,1.0,1.0,5.0,110.0
2022-10-09,NE,DET,29.0,0.0,Gillette Stadium,676.0,62.0,58.0,36.0,39.0,21.0,7.0,6.0,0.0,4.0,128.0
2022-10-09,NO,SEA,39.0,32.0,Mercedes-Benz Superdome,836.0,70.0,55.0,33.0,40.0,23.0,9.0,1.0,0.0,4.0,142.0
2022-10-09,NYJ,MIA,40.0,17.0,MetLife Stadium,617.0,59.0,59.0,33.0,40.0,22.0,9.0,3.0,0.0,2.0,207.0
2022-10-09,TB,ATL,21.0,15.0,Raymond James Stadium,685.0,54.0,84.0,49.0,44.0,30.0,15.0,2.0,1.0,1.0,100.0
2022-10-09,WAS,TEN,17.0,21.0,FedExField,626.0,49.0,71.0,40.0,32.0,25.0,5.0,3.0,2.0,4.0,140.0
2022-10-09,CAR,SF,15.0,37.0,Bank of America Stadium,705.0,47.0,80.0,43.0,37.0,27.0,10.0,5.0,3.0,4.0,83.0
2022-10-09,ARI,PHI,17.0,20.0,State Farm Stadium,720.0,59.0,81.0,54.0,47.0,27.0,14.0,2.0,2.0,2.0,45.0
2022-10-09,LA,DAL,10.0,22.0,SoFi Stadium,562.0,50.0,68.0,39.0,23.0,32.0,11.0,1.0,1.0,5.0,67.0
2022-10-09,BAL,CIN,19.0,17.0,M&T Bank Stadium,616.0,49.0,71.0,43.0,42.0,21.0,9.0,2.0,0.0,3.0,68.0
2022-10-10,KC,LV,30.0,29.0,GEHA Field at Arrowhead Stadium,746.0,48.0,79.0,48.0,45.0,24.0,12.0,2.0,1.0,1.0,171.0
2022-10-13,CHI,WAS,7.0,12.0,Soldier Field,605.0,65.0,58.0,26.0,34.0,24.0,7.0,4.0,1.0,4.0,78.0
2022-10-16,ATL,SF,28.0,14.0,Mercedes-Benz Stadium,635.0,56.0,57.0,42.0,39.0,22.0,12.0,1.0,0.0,3.0,70.0
2022-10-16,CLE,NE,15.0,38.0,FirstEnergy Stadium,727.0,47.0,86.0,45.0,36.0,29.0,11.0,5.0,3.0,6.0,155.0
2022-10-16,GB,NYJ,10.0,27.0,Lambeau Field,556.0,53.0,69.0,38.0,29.0,27.0,5.0,4.0,1.0,2.0,121.0
2022-10-16,IND,JAX,34.0,27.0,Lucas Oil Stadium,815.0,50.0,86.0,62.0,54.0,25.0,15.0,2.0,1.0,3.0,96.0
2022-10-16,MIA,MIN,16.0,24.0,Hard Rock Stadium,694.0,37.0,88.0,50.0,33.0,26.0,6.0,2.0,1.0,5.0,117.0
2022-10-16,NO,CIN,26.0,30.0,Mercedes-Benz Superdome,747.0,48.0,78.0,47.0,43.0,27.0,14.0,1.0,0.0,1.0,64.0
2022-10-16,NYG,BAL,24.0,20.0,MetLife Stadium,644.0,55.0,65.0,36.0,41.0,24.0,11.0,0.0,0.0,4.0,99.0
2022-10-16,PIT,TB,20.0,18.0,Acrisure Stadium,574.0,55.0,75.0,45.0,35.0,29.0,11.0,3.0,3.0,2.0,87.0
2022-10-16,LA,CAR,24.0,10.0,SoFi Stadium,563.0,50.0,57.0,39.0,30.0,22.0,8.0,0.0,0.0,2.0,79.0
2022-10-16,SEA,ARI,19.0,9.0,Lumen Field,611.0,58.0,79.0,43.0,34.0,30.0,8.0,6.0,1.0,6.0,97.0
2022-10-16,KC,BUF,20.0,24.0,GEHA Field at Arrowhead Stadium,830.0,49.0,84.0,52.0,49.0,22.0,8.0,4.0,2.0,4.0,93.0
2022-10-16,PHI,DAL,26.0,17.0,Lincoln Financial Field,583.0,66.0,67.0,33.0,43.0,24.0,10.0,2.0,1.0,4.0,82.0
2022-10-17,LAC,DEN,19.0,16.0,SoFi Stadium,555.0,47.0,91.0,52.0,36.0,36.0,15.0,3.0,1.0,4.0,240.0
2022-10-20,ARI,NO,42.0,34.0,State Farm Stadium,824.0,52.0,81.0,52.0,46.0,23.0,9.0,2.0,2.0,5.0,69.0
2022-10-23,BAL,CLE,23.0,20.0,M&T Bank Stadium,590.0,68.0,51.0,31.0,35.0,26.0,9.0,3.0,3.0,4.0,98.0
2022-10-23,CAR,TB,21.0,3.0,Bank of America Stadium,665.0,43.0,73.0,48.0,31.0,24.0,6.0,3.0,1.0,1.0,45.0
2022-10-23,CIN,ATL,35.0,17.0,Paycor Stadium,751.0,50.0,61.0,42.0,42.0,21.0,11.0,1.0,0.0,1.0,39.0
2022-10-23,DAL,DET,24.0,6.0,AT&T Stadium,642.0,57.0,58.0,40.0,38.0,18.0,6.0,0.0,0.0,8.0,114.0
2022-10-23,JAX,NYG,17.0,23.0,TIAA Bank Stadium,890.0,61.0,75.0,41.0,52.0,25.0,12.0,5.0,2.0,1.0,148.0
2022-10-23,TEN,IND,19.0,10.0,Nissan Stadium,546.0,52.0,69.0,46.0,33.0,25.0,9.0,1.0,1.0,4.0,43.0
2022-10-23,WAS,GB,23.0,21.0,FedExField,596.0,50.0,69.0,43.0,37.0,22.0,7.0,1.0,0.0,3.0,123.0
2022-10-23,DEN,NYJ,9.0,16.0,Empower Field at Mile High,584.0,52.0,76.0,40.0,31.0,30.0,8.0,3.0,1.0,2.0,119.0
2022-10-23,LV,HOU,38.0,20.0,Allegiant Stadium,804.0,50.0,70.0,49.0,46.0,24.0,13.0,3.0,2.0,3.0,58.0
2022-10-23,LAC,SEA,23.0,37.0,SoFi Stadium,733.0,49.0,83.0,53.0,45.0,24.0,10.0,3.0,1.0,5.0,138.0
2022-10-23,SF,KC,23.0,44.0,Levi's Stadium,973.0,42.0,88.0,54.0,49.0,23.0,14.0,0.0,0.0,6.0,164.0
2022-10-23,MIA,PIT,16.0,10.0,Hard Rock Stadium,713.0,50.0,81.0,53.0,36.0,28.0,8.0,3.0,2.0,3.0,70.0
2022-10-24,NE,CHI,14.0,33.0,Gillette Stadium,650.0,64.0,54.0,30.0,36.0,28.0,16.0,2.0,0.0,10.0,65.0
2022-10-27,TB,BAL,22.0,27.0,Raymond James Stadium,802.0,49.0,88.0,53.0,47.0,26.0,10.0,2.0,1.0,1.0,136.0
2022-10-30,JAX,DEN,17.0,21.0,Wembley Stadium,636.0,60.0,66.0,36.0,42.0,22.0,6.0,3.0,2.0,4.0,134.0
2022-10-30,ATL,CAR,37.0,34.0,Mercedes-Benz Stadium,886.0,74.0,67.0,39.0,44.0,25.0,11.0,2.0,1.0,4.0,138.0
2022-10-30,DAL,CHI,49.0,29.0,AT&T Stadium,813.0,72.0,58.0,39.0,46.0,26.0,15.0,3.0,2.0,2.0,86.0
2022-10-30,DET,MIA,27.0,31.0,Ford Field,869.0,45.0,76.0,56.0,48.0,21.0,12.0,3.0,2.0,1.0,85.0
2022-10-30,MIN,ARI,34.0,26.0,U.S. Bank Stadium,756.0,51.0,88.0,55.0,49.0,24.0,10.0,2.0,0.0,5.0,153.0
2022-10-30,NO,LV,24.0,0.0,Mercedes-Benz Superdome,550.0,45.0,74.0,46.0,34.0,26.0,12.0,4.0,2.0,1.0,86.0
2022-10-30,NYJ,NE,17.0,22.0,MetLife Stadium,675.0,49.0,84.0,44.0,34.0,33.0,11.0,3.0,1.0,5.0,95.0
2022-10-30,PHI,PIT,35.0,13.0,Lincoln Financial Field,703.0,44.0,79.0,47.0,41.0,24.0,8.0,5.0,5.0,3.0,120.0
2022-10-30,HOU,TEN,10.0,17.0,NRG Stadium,515.0,63.0,46.0,23.0,26.0,26.0,6.0,3.0,3.0,3.0,80.0
2022-10-30,IND,WAS,16.0,17.0,Lucas Oil Stadium,686.0,57.0,58.0,40.0,35.0,24.0,7.0,3.0,2.0,3.0,77.0
2022-10-30,LA,SF,14.0,31.0,SoFi Stadium,591.0,44.0,64.0,44.0,38.0,22.0,13.0,0.0,0.0,1.0,58.0
2022-10-30,SEA,NYG,27.0,13.0,Lumen Field,502.0,53.0,73.0,40.0,33.0,29.0,9.0,3.0,2.0,4.0,78.0
2022-10-30,BUF,GB,27.0,17.0,New Era Field,767.0,58.0,59.0,32.0,40.0,19.0,8.0,2.0,0.0,4.0,93.0
2022-10-31,CLE,CIN,32.0,13.0,FirstEnergy Stadium,671.0,55.0,65.0,42.0,39.0,23.0,12.0,1.0,0.0,4.0,62.0
2022-11-03,HOU,PHI,17.0,29.0,NRG Stadium,665.0,64.0,56.0,34.0,44.0,19.0,7.0,2.0,2.0,4.0,55.0
2022-11-06,ATL,LAC,17.0,20.0,Mercedes-Benz Stadium,651.0,59.0,68.0,42.0,38.0,27.0,13.0,1.0,1.0,3.0,60.0
2022-11-06,CHI,MIA,32.0,35.0,Soldier Field,749.0,63.0,61.0,38.0,44.0,26.0,15.0,4.0,1.0,1.0,130.0
